id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
11_rabbit_know_doubt_sref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. The rabbit made a fantastic dinner.,1,I| know| that| Sarah| caught| a| rabbit| but| I| doubt| that| Alice| caught| a| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -4.513692, -1.3593217, -5.202141, -1.6080722, -8.22269, -2.0224144, -0.5582139, -1.3133109, -1.2679081, -3.495644, -1.5211308, -7.006584, -1.2123202, -8.178138, -3.5734277, -1.9123957]",15,2.0779476833752214e-12,know_doubt_sref
11_rabbit_know_doubt_pref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. The rabbits made a fantastic dinner.,0,I| know| that| Sarah| caught| a| rabbit| but| I| doubt| that| Alice| caught| a| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -4.513692, -1.3593217, -5.202141, -1.6080722, -8.22269, -2.0224144, -0.5582139, -1.3133109, -1.2679081, -3.495644, -2.3930953, -7.037536, -1.5486152, -7.5404263, -3.208712, -1.7644908]",15,1.901230895075808e-12,know_doubt_pref
11_rabbit_know_doubt_nonref,I know that Sarah caught a rabbit but I doubt that Alice caught a rabbit. It's not a big deal.,-1,I| know| that| Sarah| caught| a| rabbit| but| I| doubt| that| Alice| caught| a| rabbit|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -4.513692, -1.3593217, -5.202141, -1.6080722, -8.22269, -2.0224144, -0.5582139, -1.3133109, -1.2679081, -3.3861308, -1.6931251, -2.0730095, -2.3363514, -3.0199778, -1.185059, -1.3410243]",15,2.95476095046594e-07,know_doubt_nonref
11_rabbit_know_know_sref,I know that Sarah caught a rabbit and I know that Alice caught a different rabbit. The rabbit made a fantastic dinner.,0,I| know| that| Sarah| caught| a| rabbit| and| I| know| that| Alice| caught| a| different| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -2.3576753, -2.8593585, -2.3462992, -0.46665946, -7.0168433, -1.1047816, -0.18377005, -8.122225, -0.85305244, -1.3124892, -3.8755543, -1.6563748, -6.9204545, -1.4767987, -8.18837, -3.526494, -1.6794043]",16,1.3601167150135444e-12,know_know_sref
11_rabbit_know_know_pref,I know that Sarah caught a rabbit and I know that Alice caught a different rabbit. The rabbits made a fantastic dinner.,1,I| know| that| Sarah| caught| a| rabbit| and| I| know| that| Alice| caught| a| different| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -2.3576753, -2.8593585, -2.3462992, -0.46665946, -7.0168433, -1.1047816, -0.18377005, -8.122225, -0.85305244, -1.3124892, -3.8755543, -2.2939072, -6.6703033, -1.8477212, -7.887644, -3.4285815, -1.5972087]",16,1.0305585284769002e-12,know_know_pref
11_rabbit_know_know_nonref,I know that Sarah caught a rabbit and I know that Alice caught a different rabbit. It's not a big deal.,-1,I| know| that| Sarah| caught| a| rabbit| and| I| know| that| Alice| caught| a| different| rabbit|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -9.629232, -9.156378, -1.9120722, -6.79229, -2.3576753, -2.8593585, -2.3462992, -0.46665946, -7.0168433, -1.1047816, -0.18377005, -8.122225, -0.85305244, -1.3124892, -3.876263, -1.3592677, -2.407853, -2.2394903, -2.3361814, -0.49494913, -1.0679673]",16,1.034107491828784e-06,know_know_nonref
11_rabbit_doubt_know_sref,I doubt that Sarah caught a rabbit but I know that Alice caught a rabbit. The rabbit made a fantastic dinner.,1,I| doubt| that| Sarah| caught| a| rabbit| but| I| know| that| Alice| caught| a| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -4.532262, -1.8753536, -3.4818294, -1.5794103, -7.0999537, -1.3949282, -0.41436446, -2.760878, -1.5672867, -3.3569944, -1.7396642, -5.5007696, -1.3202351, -7.451439, -3.4028444, -1.6672459]",15,2.4332879848133578e-11,doubt_know_sref
11_rabbit_doubt_know_pref,I doubt that Sarah caught a rabbit but I know that Alice caught a rabbit. The rabbits made a fantastic dinner.,0,I| doubt| that| Sarah| caught| a| rabbit| but| I| know| that| Alice| caught| a| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -4.532262, -1.8753536, -3.4818294, -1.5794103, -7.0999537, -1.3949282, -0.41436446, -2.760878, -1.5672867, -3.3569944, -3.135993, -5.804564, -1.6772083, -6.691507, -3.4118035, -1.5053697]",15,7.74913493564886e-12,doubt_know_pref
11_rabbit_doubt_know_nonref,I doubt that Sarah caught a rabbit but I know that Alice caught a rabbit. It's not a big deal.,-1,I| doubt| that| Sarah| caught| a| rabbit| but| I| know| that| Alice| caught| a| rabbit|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -4.532262, -1.8753536, -3.4818294, -1.5794103, -7.0999537, -1.3949282, -0.41436446, -2.760878, -1.5672867, -3.3127573, -2.2719736, -2.408608, -2.0018368, -2.4260876, -0.7453461, -1.3619691]",15,4.901381729401796e-07,doubt_know_nonref
11_rabbit_doubt_doubt_sref,I doubt that Sarah caught a rabbit and I doubt that Alice caught a rabbit as well. The rabbit made a fantastic dinner.,0,I| doubt| that| Sarah| caught| a| rabbit| and| I| doubt| that| Alice| caught| a| rabbit| as| well|.| The| rabbit| made| a| fantastic| dinner|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -3.145374, -4.853853, -0.9673049, -0.44944906, -6.619066, -0.9366531, -0.20854439, -1.7687242, -4.6123877, -0.47269806, -0.7646576, -3.394196, -2.2053733, -6.987194, -1.5961608, -7.4959154, -3.5464094, -2.0154085]",17,1.4775180930297382e-12,doubt_doubt_sref
11_rabbit_doubt_doubt_pref,I doubt that Sarah caught a rabbit and I doubt that Alice caught a rabbit as well. The rabbits made a fantastic dinner.,0,I| doubt| that| Sarah| caught| a| rabbit| and| I| doubt| that| Alice| caught| a| rabbit| as| well|.| The| rabbits| made| a| fantastic| dinner|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -3.145374, -4.853853, -0.9673049, -0.44944906, -6.619066, -0.9366531, -0.20854439, -1.7687242, -4.6123877, -0.47269806, -0.7646576, -3.394196, -2.6893592, -6.8834596, -1.9198115, -6.883932, -3.4197264, -1.935169]",17,1.6575944351900815e-12,doubt_doubt_pref
11_rabbit_doubt_doubt_nonref,I doubt that Sarah caught a rabbit and I doubt that Alice caught a rabbit as well. It's not a big deal.,-1,I| doubt| that| Sarah| caught| a| rabbit| and| I| doubt| that| Alice| caught| a| rabbit| as| well|.| It|'s| not| a| big| deal|.,"[-8.366251, -1.833771, -10.176111, -9.7467785, -2.5242014, -8.130717, -3.145374, -4.853853, -0.9673049, -0.44944906, -6.619066, -0.9366531, -0.20854439, -1.7687242, -4.6123877, -0.47269806, -0.7646576, -3.458799, -1.6556625, -2.3666124, -2.3516011, -3.3795512, -1.1413511, -1.2306728]",17,1.7054782176325367e-07,doubt_doubt_nonref
11_rabbit_managed_failed_sref,Sarah managed to catch a rabbit but Alice failed to catch a rabbit. The rabbit made a fantastic dinner.,1,Sarah| managed| to| catch| a| rabbit| but| Alice| failed| to| catch| a| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -4.292345, -9.663806, -5.399194, -0.507105, -1.7655745, -1.0148834, -1.7919601, -1.2186697, -2.8753138, -1.3439151, -5.640857, -1.0284463, -7.317232, -7.008517, -2.516633]",13,9.04934164740483e-13,managed_failed_sref
11_rabbit_managed_failed_pref,Sarah managed to catch a rabbit but Alice failed to catch a rabbit. The rabbits made a fantastic dinner.,0,Sarah| managed| to| catch| a| rabbit| but| Alice| failed| to| catch| a| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -4.292345, -9.663806, -5.399194, -0.507105, -1.7655745, -1.0148834, -1.7919601, -1.2186697, -2.8753138, -2.5393314, -5.603348, -1.4884319, -6.6837745, -5.935898, -2.252027]",13,1.2877500083252922e-12,managed_failed_pref
11_rabbit_managed_failed_nonref,Sarah managed to catch a rabbit but Alice failed to catch a rabbit. It's not a big deal.,-1,Sarah| managed| to| catch| a| rabbit| but| Alice| failed| to| catch| a| rabbit|.| It|'s| not| a| big| deal|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -4.292345, -9.663806, -5.399194, -0.507105, -1.7655745, -1.0148834, -1.7919601, -1.2186697, -3.8451576, -2.5864422, -2.3991323, -2.1538715, -2.443235, -0.72209334, -1.8020225]",13,1.1807398233535207e-07,managed_failed_nonref
11_rabbit_managed_managed_sref,Sarah managed to catch a rabbit and Alice managed to catch a different rabbit. The rabbit made a fantastic dinner.,0,Sarah| managed| to| catch| a| rabbit| and| Alice| managed| to| catch| a| different| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -2.0966618, -11.529303, -3.443449, -0.05189037, -0.89367586, -0.29902965, -8.087695, -1.333781, -1.0448186, -2.6035452, -1.9501041, -6.3723545, -1.0952291, -6.7533317, -4.560595, -2.1948233]",14,8.174652562895502e-12,managed_managed_sref
11_rabbit_managed_managed_pref,Sarah managed to catch a rabbit and Alice managed to catch a different rabbit. The rabbits made a fantastic dinner.,1,Sarah| managed| to| catch| a| rabbit| and| Alice| managed| to| catch| a| different| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -2.0966618, -11.529303, -3.443449, -0.05189037, -0.89367586, -0.29902965, -8.087695, -1.333781, -1.0448186, -2.6035452, -1.6977762, -5.564794, -1.4566252, -5.733057, -4.951417, -2.0748386]",14,3.477740575230152e-11,managed_managed_pref
11_rabbit_managed_managed_nonref,Sarah managed to catch a rabbit and Alice managed to catch a different rabbit. It's not a big deal.,-1,Sarah| managed| to| catch| a| rabbit| and| Alice| managed| to| catch| a| different| rabbit|.| It|'s| not| a| big| deal|.,"[-10.650137, -0.17405155, -4.733843, -1.7720478, -7.505434, -2.0966618, -11.529303, -3.443449, -0.05189037, -0.89367586, -0.29902965, -8.087695, -1.333781, -1.0448186, -3.5031052, -3.4964445, -2.5664394, -2.0595198, -1.9347024, -0.79381895, -1.8501117]",14,9.175517484700568e-08,managed_managed_nonref
11_rabbit_failed_managed_sref,Sarah failed to catch a rabbit but Alice managed to catch a rabbit. The rabbit made a fantastic dinner.,1,Sarah| failed| to| catch| a| rabbit| but| Alice| managed| to| catch| a| rabbit|.| The| rabbit| made| a| fantastic| dinner|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -4.130574, -9.846649, -4.2338867, -0.18120325, -1.2352946, -0.84209645, -2.4680443, -1.8748968, -2.7205353, -0.7450093, -5.5015574, -0.9377756, -6.843422, -5.0417695, -1.9230468]",13,5.0294977233583176e-11,failed_managed_sref
11_rabbit_failed_managed_pref,Sarah failed to catch a rabbit but Alice managed to catch a rabbit. The rabbits made a fantastic dinner.,0,Sarah| failed| to| catch| a| rabbit| but| Alice| managed| to| catch| a| rabbit|.| The| rabbits| made| a| fantastic| dinner|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -4.130574, -9.846649, -4.2338867, -0.18120325, -1.2352946, -0.84209645, -2.4680443, -1.8748968, -2.7205353, -2.4442816, -5.181645, -1.1719661, -5.985757, -4.3172445, -1.7603767]",13,5.735241290021211e-11,failed_managed_pref
11_rabbit_failed_managed_nonref,Sarah failed to catch a rabbit but Alice managed to catch a rabbit. It's not a big deal.,-1,Sarah| failed| to| catch| a| rabbit| but| Alice| managed| to| catch| a| rabbit|.| It|'s| not| a| big| deal|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -4.130574, -9.846649, -4.2338867, -0.18120325, -1.2352946, -0.84209645, -2.4680443, -1.8748968, -3.6839352, -3.014949, -2.5873542, -1.8301739, -2.2830553, -1.6670341, -1.4356874]",13,6.810677790743908e-08,failed_managed_nonref
11_rabbit_failed_failed_sref,Sarah failed to catch a rabbit and Alice failed to catch a rabbit as well. The rabbit made a fantastic dinner.,0,Sarah| failed| to| catch| a| rabbit| and| Alice| failed| to| catch| a| rabbit| as| well|.| The| rabbit| made| a| fantastic| dinner|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -2.1242094, -10.122391, -5.0001116, -0.044586644, -0.5308924, -0.27424744, -2.448794, -4.8081403, -0.15251826, -0.6343044, -2.8691583, -1.6943392, -5.95103, -1.3126497, -7.159157, -5.6718574, -2.4474826]",15,1.6910453972158291e-12,failed_failed_sref
11_rabbit_failed_failed_pref,Sarah failed to catch a rabbit and Alice failed to catch a rabbit as well. The rabbits made a fantastic dinner.,0,Sarah| failed| to| catch| a| rabbit| and| Alice| failed| to| catch| a| rabbit| as| well|.| The| rabbits| made| a| fantastic| dinner|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -2.1242094, -10.122391, -5.0001116, -0.044586644, -0.5308924, -0.27424744, -2.448794, -4.8081403, -0.15251826, -0.6343044, -2.8691583, -2.4734416, -5.6008544, -1.5815294, -6.5777025, -4.7499084, -2.2114806]",15,4.7919906801220704e-12,failed_failed_pref
11_rabbit_failed_failed_nonref,Sarah failed to catch a rabbit and Alice failed to catch a rabbit as well. It's not a big deal.,-1,Sarah| failed| to| catch| a| rabbit| and| Alice| failed| to| catch| a| rabbit| as| well|.| It|'s| not| a| big| deal|.,"[-10.309213, -0.49974367, -6.4960318, -2.1914272, -6.138568, -2.1242094, -10.122391, -5.0001116, -0.044586644, -0.5308924, -0.27424744, -2.448794, -4.8081403, -0.15251826, -0.6343044, -3.7759442, -2.3979936, -2.565279, -2.1292176, -2.018719, -0.37103748, -1.2233998]",15,5.13718349421092e-07,failed_failed_nonref
12_ticket_affirmative_negation_sref,Thomas booked a ticket in advance but Patrick didn't book a ticket in advance. The ticket was much cheaper than expected.,1,Thomas| booked| a| ticket| in| advance| but| Patrick| didn|'t| book| a| ticket| in| advance|.| The| ticket| was| much| cheaper| than| expected|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -4.720276, -11.6784315, -2.8582914, -0.7298108, -4.957885, -1.3895736, -0.92805606, -1.1071378, -0.054017186, -1.1514105, -3.3552465, -3.2054229, -1.3142254, -7.1057124, -0.60115993, -1.2310894, -6.673845, -1.2127168]",15,1.875767094708273e-11,affirmative_negation_sref
12_ticket_affirmative_negation_pref,Thomas booked a ticket in advance but Patrick didn't book a ticket in advance. The tickets were much cheaper than expected.,0,Thomas| booked| a| ticket| in| advance| but| Patrick| didn|'t| book| a| ticket| in| advance|.| The| tickets| were| much| cheaper| than| expected|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -4.720276, -11.6784315, -2.8582914, -0.7298108, -4.957885, -1.3895736, -0.92805606, -1.1071378, -0.054017186, -1.1514105, -3.3552465, -4.090091, -0.7985527, -6.5815005, -0.48604357, -1.469714, -6.0227847, -1.2379978]",15,3.620113043855516e-11,affirmative_negation_pref
12_ticket_affirmative_negation_nonref,Thomas booked a ticket in advance but Patrick didn't book a ticket in advance. It's not a big deal.,-1,Thomas| booked| a| ticket| in| advance| but| Patrick| didn|'t| book| a| ticket| in| advance|.| It|'s| not| a| big| deal|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -4.720276, -11.6784315, -2.8582914, -0.7298108, -4.957885, -1.3895736, -0.92805606, -1.1071378, -0.054017186, -1.1514105, -4.0390224, -1.2901683, -2.189551, -2.0993004, -1.4416637, -0.26692566, -1.8463025]",15,1.9013736487208456e-06,affirmative_negation_nonref
12_ticket_affirmative_affirmative_sref,Thomas booked a ticket in advance and Patrick booked a different ticket in advance. The ticket was much cheaper than expected.,0,Thomas| booked| a| ticket| in| advance| and| Patrick| booked| a| different| ticket| in| advance|.| The| ticket| was| much| cheaper| than| expected|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -1.521554, -12.909164, -1.3930666, -0.5552028, -5.7637234, -1.2607673, -2.1587434, -0.9680641, -0.905673, -2.5334249, -3.4861646, -2.066912, -6.7605743, -0.5254381, -1.1994214, -7.4596844, -1.2411667]",14,1.0572271906736318e-11,affirmative_affirmative_sref
12_ticket_affirmative_affirmative_pref,Thomas booked a ticket in advance and Patrick booked a different ticket in advance. The tickets were much cheaper than expected.,1,Thomas| booked| a| ticket| in| advance| and| Patrick| booked| a| different| ticket| in| advance|.| The| tickets| were| much| cheaper| than| expected|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -1.521554, -12.909164, -1.3930666, -0.5552028, -5.7637234, -1.2607673, -2.1587434, -0.9680641, -0.905673, -2.5334249, -3.3156714, -0.68550843, -7.088929, -0.56269294, -0.95086354, -7.436998, -1.2874057]",14,4.335955984607879e-11,affirmative_affirmative_pref
12_ticket_affirmative_affirmative_nonref,Thomas booked a ticket in advance and Patrick booked a different ticket in advance. It's not a big deal.,-1,Thomas| booked| a| ticket| in| advance| and| Patrick| booked| a| different| ticket| in| advance|.| It|'s| not| a| big| deal|.,"[-12.16364, -1.7638613, -4.2168293, -4.0540385, -3.1026342, -1.521554, -12.909164, -1.3930666, -0.5552028, -5.7637234, -1.2607673, -2.1587434, -0.9680641, -0.905673, -3.6565957, -2.4078574, -2.1608448, -2.2907689, -1.890332, -0.2186665, -1.8407874]",14,5.218671935083751e-07,affirmative_affirmative_nonref
12_ticket_negation_affirmative_sref,Thomas didn't book a ticket in advance but Patrick booked a ticket in advance. The ticket was much cheaper than expected.,1,Thomas| didn|'t| book| a| ticket| in| advance| but| Patrick| booked| a| ticket| in| advance|.| The| ticket| was| much| cheaper| than| expected|.,"[-7.9669857, -0.5513902, -8.940718, -1.7666688, -2.9983659, -3.9149332, -1.3414732, -3.657517, -11.013214, -2.656445, -1.6353601, -1.2189518, -2.4892106, -0.47277454, -1.7559131, -3.1509101, -3.164348, -1.2200475, -6.5874424, -0.47101602, -0.694591, -7.3714848, -1.0102022]",15,5.2508711855119194e-11,negation_affirmative_sref
12_ticket_negation_affirmative_pref,Thomas didn't book a ticket in advance but Patrick booked a ticket in advance. The tickets were much cheaper than expected.,0,Thomas| didn|'t| book| a| ticket| in| advance| but| Patrick| booked| a| ticket| in| advance|.| The| tickets| were| much| cheaper| than| expected|.,"[-7.9669857, -0.5513902, -8.940718, -1.7666688, -2.9983659, -3.9149332, -1.3414732, -3.657517, -11.013214, -2.656445, -1.6353601, -1.2189518, -2.4892106, -0.47277454, -1.7559131, -3.1509101, -3.6333325, -0.8412903, -6.3876486, -0.4301973, -0.84778136, -7.27095, -1.0115672]",15,5.7820521500610854e-11,negation_affirmative_pref
