id,type,sample,order,model,prompt,generation,tokens,log_probs
10_hat_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Chris wanted to knit a bag but he knitted a hat. The,Chris wanted to knit a bag but he knitted a hat. The pattern is from Ravelry: http://www.,Chris| wanted| to| knit| a| bag| but| he| kn|itted| a| hat|.| The| pattern| is| from| Ra|vel|ry|:| http|://|www|.|ravel|ry|.|com|/,-8.33999|-0.30178538|-10.812562|-1.953165|-6.5052547|-4.0416527|-2.254694|-6.540078|-1.2241886|-0.85492945|-2.2652702|-1.3273863|-3.7308612|-2.1217155|-1.0422403|-1.7331226|-3.4053075|-0.0040034517|-0.0032488615|-3.129773|-1.5157343|-0.001306445|-0.08564164|-0.0012823958|-0.0011503877|-0.0003162041|-0.0011274132|-0.00052437244|-0.00470148
10_hat_modal_affirmative_ref,modal_affirmative,2,2,GPT-3,Chris wanted to knit a bag but he knitted a hat. The,Chris wanted to knit a bag but he knitted a hat. The hat is a little bit too small for his head but he still wears it.,Chris| wanted| to| knit| a| bag| but| he| kn|itted| a| hat|.| The| hat| is| a| little| bit| too| small| for| his| head| but| he| still| wears| it|.,-8.33999|-0.30178538|-10.812562|-1.953165|-6.5052547|-4.0416527|-2.254694|-6.540078|-1.2241886|-0.85492945|-2.2652702|-1.3273863|-3.7308612|-1.6078186|-1.3735608|-2.6431355|-2.128402|-1.1139272|-1.6103642|-0.7790679|-0.76187766|-1.9427011|-0.18111464|-1.9425509|-1.0633183|-2.4464328|-1.0855469|-0.017331766|-0.75336796
10_hat_managed_failed_ref,managed_failed,1,1,GPT-3,Chris managed to knit a hat but failed to knit a bag. The,Chris managed to knit a hat but failed to knit a bag. The bag is not stuffed.,"Chris| managed| to| knit| a| hat| but| failed| to| knit| a| bag|.| The| bag| is| not| stuffed|.|
|
|And",-10.140259|-0.2949967|-10.663676|-2.437323|-4.5682282|-4.8305144|-5.0296164|-0.75883234|-4.1703176|-0.5930441|-5.358494|-0.72882926|-3.308047|-2.1891718|-2.3206956|-3.0318828|-6.9372168|-2.1965873|-1.6391693|-0.00965986|-5.3923483
10_hat_managed_failed_ref,managed_failed,2,1,GPT-3,Chris managed to knit a hat but failed to knit a bag. The,"Chris managed to knit a hat but failed to knit a bag. The knitting needles are still in the bag, but he is in the hat.","Chris| managed| to| knit| a| hat| but| failed| to| knit| a| bag|.| The| knitting| needles| are| still| in| the| bag|,| but| he| is| in| the| hat|.|
",-10.140259|-0.2949967|-10.663676|-2.437323|-4.5682282|-4.8305144|-5.0296164|-0.75883234|-4.1703176|-0.5930441|-5.358494|-0.72882926|-3.308047|-4.3358564|-2.2499363|-2.2460573|-2.9692204|-1.2800487|-1.0379429|-1.8369732|-2.0174649|-1.6791016|-2.2366862|-3.0959334|-4.3612285|-1.2051775|-3.1393442|-0.40265748|-1.2231843
10_hat_managed_failed_ref,managed_failed,1,2,GPT-3,Chris managed to knit a bag but failed to knit a hat. The,Chris managed to knit a bag but failed to knit a hat. The bag is extremely long and thin.,Chris| managed| to| knit| a| bag| but| failed| to| knit| a| hat|.| The| bag| is| extremely| long| and| thin|.| I,-10.140152|-0.29610604|-10.666385|-2.4402518|-7.7229357|-5.5769687|-4.99553|-0.53737015|-4.3137465|-0.58830583|-1.3037796|-0.69778824|-3.2513015|-2.40529|-1.570129|-6.6636844|-2.9848301|-0.7336119|-2.6382616|-1.047071|-2.122621
10_hat_managed_failed_ref,managed_failed,2,2,GPT-3,Chris managed to knit a bag but failed to knit a hat. The,Chris managed to knit a bag but failed to knit a hat. The knitting needles are still in the hat.,Chris| managed| to| knit| a| bag| but| failed| to| knit| a| hat|.| The| knitting| needles| are| still| in| the| hat|.,-10.140152|-0.29610604|-10.666385|-2.4402518|-7.7229357|-5.5769687|-4.99553|-0.53737015|-4.3137465|-0.58830583|-1.3037796|-0.69778824|-3.2513015|-4.2383976|-2.068614|-2.3075361|-2.9108684|-1.2359506|-1.0461259|-4.421512|-1.062229
10_hat_failed_managed_ref,failed_managed,1,1,GPT-3,Chris failed to knit a hat but managed to knit a bag. The,Chris failed to knit a hat but managed to knit a bag. The bag is extremely long and does not fit on his body.,Chris| failed| to| knit| a| hat| but| managed| to| knit| a| bag|.| The| bag| is| extremely| long| and| does| not| fit| on| his| body|.| He| got| the| bag,-11.0181265|-0.45015544|-12.559989|-2.1669292|-2.631611|-5.1421638|-3.9752157|-0.18027474|-3.2339468|-0.5508692|-4.775664|-1.1994349|-3.2501478|-1.1784983|-1.2048067|-6.593566|-2.6924562|-0.7938538|-5.5282497|-0.11530512|-2.1025965|-2.163178|-1.4232514|-2.3610775|-0.63726896|-1.9993032|-5.591348|-2.0025077|-1.787015
10_hat_failed_managed_ref,failed_managed,2,1,GPT-3,Chris failed to knit a hat but managed to knit a bag. The,Chris failed to knit a hat but managed to knit a bag. The bag is a little too long and narrow for his head but it will serve as a shoulder bag for his books.,"Chris| failed| to| knit| a| hat| but| managed| to| knit| a| bag|.| The| bag| is| a| little| too| long| and| narrow| for| his| head| but| it| will| serve| as| a| shoulder| bag| for| his| books|.|
",-11.0181265|-0.45015544|-12.559989|-2.1669292|-2.631611|-5.1421638|-3.9752157|-0.18027474|-3.2339468|-0.5508692|-4.775664|-1.1994349|-3.2501478|-1.1784983|-1.2059639|-2.3905377|-2.1055028|-2.3504875|-2.833263|-1.4222448|-1.7087654|-1.4796103|-3.0573933|-2.4533117|-1.3789712|-1.3276091|-1.680699|-3.0313158|-1.0981382|-0.19158033|-3.5068321|-0.095571555|-1.6970909|-1.637382|-3.2383053|-0.5903402|-1.2849134
10_hat_failed_managed_ref,failed_managed,1,2,GPT-3,Chris failed to knit a bag but managed to knit a hat. The,Chris failed to knit a bag but managed to knit a hat. The pattern is from Ravelry: http://www.,Chris| failed| to| knit| a| bag| but| managed| to| knit| a| hat|.| The| pattern| is| from| Ra|vel|ry|:| http|://|www|.|ravel|ry|.|com|/,-11.01767|-0.44951618|-12.557908|-2.172986|-7.239128|-5.17464|-4.119511|-0.12698542|-3.257111|-0.5452544|-1.7948302|-1.1496208|-3.323148|-2.144961|-1.0715264|-1.7231601|-4.075089|-0.003378395|-0.0034464584|-3.0266159|-1.7815074|-0.0009330826|-0.057303425|-0.0010883289|-0.0006670915|-0.00029473996|-0.0010117752|-0.00035740712|-0.0028375292
10_hat_failed_managed_ref,failed_managed,2,2,GPT-3,Chris failed to knit a bag but managed to knit a hat. The,Chris failed to knit a bag but managed to knit a hat. The hat is a complete mess and looks nothing like the one in the book.,Chris| failed| to| knit| a| bag| but| managed| to| knit| a| hat|.| The| hat| is| a| complete| mess| and| looks| nothing| like| the| one| in| the| book|.| The,-11.01767|-0.44951618|-12.557908|-2.172986|-7.239128|-5.17464|-4.119511|-0.12698542|-3.257111|-0.5452544|-1.7948302|-1.1496208|-3.323148|-1.4671046|-1.3843158|-2.2757027|-6.236562|-2.6649609|-1.7413838|-2.877775|-1.2850137|-0.029688938|-0.5875808|-2.6218204|-1.1054589|-0.037500255|-1.1480151|-0.49732634|-2.8094788
11_cod_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Sarah caught a cod but she didn't catch a bass. The,Sarah caught a cod but she didn't catch a bass. The bass was too big for her to catch.,"Sarah| caught| a| cod| but| she| didn|'t| catch| a| bass|.| The| bass| was| too| big| for| her| to| catch|.|
|
|Sarah| caught| a| cod| but",-9.238251|-2.413248|-12.892659|-6.285722|-3.260667|-2.30324|-0.39557847|-3.1650033|-1.1354287|-4.2287703|-0.8707059|-4.136323|-2.1670856|-0.8630999|-0.92320275|-1.1391798|-1.1290493|-0.31502843|-1.2856834|-0.6490284|-0.37467372|-1.2667629|-0.0017460467|-2.127961|-1.3156902|-0.18067946|-0.7293242|-0.60549295
11_cod_affirmative_negation_ref,affirmative_negation,2,1,GPT-3,Sarah caught a cod but she didn't catch a bass. The,Sarah caught a cod but she didn't catch a bass. The fish was almost as big as Sarah.,Sarah| caught| a| cod| but| she| didn|'t| catch| a| bass|.| The| fish| was| almost| as| big| as| Sarah|.,-9.238251|-2.413248|-12.892659|-6.285722|-3.260667|-2.30324|-0.39557847|-3.1650033|-1.1354287|-4.2287703|-0.8707059|-4.136323|-2.5334456|-1.9446638|-5.084027|-0.9691654|-0.3664658|-0.020204784|-2.4778192|-0.71868825
11_cod_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Sarah caught a bass but she didn't catch a cod. The,Sarah caught a bass but she didn't catch a cod. The bass was in the cod but the cod was not in the bass.,"Sarah| caught| a| bass| but| she| didn|'t| catch| a| cod|.| The| bass| was| in| the| cod| but| the| cod| was| not| in| the| bass|.|
|
",-9.238251|-2.4132469|-10.31008|-4.9702177|-3.2518852|-2.238059|-0.37544632|-2.738477|-1.4188792|-8.428426|-0.885365|-4.068596|-1.9481491|-0.8343681|-3.6574953|-0.76189786|-2.0983884|-3.3953087|-0.31925476|-0.17068022|-0.46224526|-0.17582983|-0.009720408|-0.009425354|-0.017738787|-0.16882229|-1.5785756|-0.0025150976
11_cod_affirmative_negation_ref,affirmative_negation,2,2,GPT-3,Sarah caught a bass but she didn't catch a cod. The,"Sarah caught a bass but she didn't catch a cod. The fish

that she caught was a big one.","Sarah| caught| a| bass| but| she| didn|'t| catch| a| cod|.| The| fish|
|
|that| she| caught| was| a| big| one|.|
|
|Sarah| caught| a",-9.238251|-2.4132469|-10.31008|-4.9702177|-3.2518852|-2.238059|-0.37544632|-2.738477|-1.4188792|-8.428426|-0.885365|-4.068596|-2.867354|-4.840861|-0.0024411248|-2.3924577|-1.1412975|-0.32312983|-0.6015809|-1.4112647|-3.3357964|-1.0923028|-0.74308735|-1.7857971|-4.9308033e-05|-2.1080403|-1.5246111|-0.2862961
11_cod_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,Sarah didn't catch a cod but she caught a bass. The,"Sarah didn't catch a cod but she caught a bass. The bass was about seven inches long, and it was a good-sized fish for Sarah.","Sarah| didn|'t| catch| a| cod| but| she| caught| a| bass|.| The| bass| was| about| seven| inches| long|,| and| it| was| a| good|-|sized| fish| for| Sarah|.| She| was| so| excited| about| catching",-6.185766|-0.35084414|-6.820713|-3.1950226|-12.528123|-5.0624685|-1.2121528|-2.5589714|-0.7769861|-5.099481|-1.5978616|-3.5842795|-1.6374427|-0.6414551|-2.7990818|-4.611169|-0.8203974|-0.1332047|-2.412162|-1.3854849|-1.4255357|-0.675046|-2.3486965|-2.936898|-2.9365432|-0.35722855|-0.8940455|-0.8140833|-2.637686|-0.5827744|-1.3070457|-1.2402594|-2.0096285|-1.0081043|-1.9173256|-0.91552454
11_cod_negation_affirmative_ref,negation_affirmative,2,1,GPT-3,Sarah didn't catch a cod but she caught a bass. The,Sarah didn't catch a cod but she caught a bass. The fish was almost as big as Sarah.,Sarah| didn|'t| catch| a| cod| but| she| caught| a| bass|.| The| fish| was| almost| as| big| as| Sarah|.,-6.185766|-0.35084414|-6.820713|-3.1950226|-12.528123|-5.0624685|-1.2121528|-2.5589714|-0.7769861|-5.099481|-1.5978616|-3.5842795|-1.8247976|-0.86332816|-3.9384112|-1.5101464|-0.22938718|-0.02396009|-2.6602585|-0.87348014
11_cod_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,Sarah didn't catch a bass but she caught a cod. The,"Sarah didn't catch a bass but she caught a cod. The cod was about seven inches long, and it had a big eye bulging out of its head.","Sarah| didn|'t| catch| a| bass| but| she| caught| a| cod|.| The| cod| was| about| seven| inches| long|,| and| it| had| a| big| eye| bul|ging| out| of| its| head|.| She| kept| it| in",-6.186249|-0.35058954|-6.815625|-3.2020388|-10.231554|-2.8016224|-1.1602335|-2.3534312|-0.76312476|-8.883433|-1.6043533|-3.4462998|-1.5296243|-0.84065413|-3.2243755|-4.775214|-1.0952967|-0.12295909|-2.253033|-1.3987931|-1.6735927|-2.1262417|-0.98539776|-2.7041168|-2.3856657|-6.7196507|-0.11392929|-0.2855237|-0.56943655|-0.37319052|-0.26366156|-0.39376178|-2.0916288|-4.197053|-1.3463597|-0.82184756
11_cod_negation_affirmative_ref,negation_affirmative,2,2,GPT-3,Sarah didn't catch a bass but she caught a cod. The,Sarah didn't catch a bass but she caught a cod. The fish was almost as big as Sarah.,Sarah| didn|'t| catch| a| bass| but| she| caught| a| cod|.| The| fish| was| almost| as| big| as| Sarah|.,-6.186249|-0.35058954|-6.815625|-3.2020388|-10.231554|-2.8016224|-1.1602335|-2.3534312|-0.76312476|-8.883433|-1.6043533|-3.4462998|-2.483913|-0.99109465|-4.244444|-1.3518124|-0.2583643|-0.028066032|-2.8406308|-1.0304031
11_cod_know_doubt_ref,know_doubt,1,1,GPT-3,I know that Sarah caught a cod but I doubt that she caught a bass. The,I know that Sarah caught a cod but I doubt that she caught a bass. The cod is a salt water fish and the bass is a fresh water fish.,"I| know| that| Sarah| caught| a| cod| but| I| doubt| that| she| caught| a| bass|.| The| cod| is| a| salt| water| fish| and| the| bass| is| a| fresh| water| fish|.|
",-4.262698|-2.3916461|-9.1872|-9.621538|-2.062168|-9.668762|-5.7878084|-1.0464326|-6.0961514|-1.2436346|-1.158158|-2.7366302|-2.068021|-4.384498|-0.8366412|-3.7889357|-3.2295783|-1.7602768|-1.7307329|-2.281898|-1.2679911|-0.036631927|-0.7343895|-0.7348942|-0.046695672|-0.09489274|-0.10315571|-0.629181|-0.010940539|-0.012386511|-0.22355919|-1.7968435
11_cod_know_doubt_ref,know_doubt,2,1,GPT-3,I know that Sarah caught a cod but I doubt that she caught a bass. The,I know that Sarah caught a cod but I doubt that she caught a bass. The people who catch a lot of fish are usually not the people who catch the biggest fish.,I| know| that| Sarah| caught| a| cod| but| I| doubt| that| she| caught| a| bass|.| The| people| who| catch| a| lot| of| fish| are| usually| not| the| people| who| catch| the| biggest| fish|.| I| caught| a| nice| size| bass,-4.262698|-2.3916461|-9.1872|-9.621538|-2.062168|-9.668762|-5.7878084|-1.0464326|-6.0961514|-1.2436346|-1.158158|-2.7366302|-2.068021|-4.384498|-0.8366412|-3.7889357|-6.324836|-1.2902539|-3.0846326|-2.8380969|-0.48563063|-0.04765247|-0.33426878|-0.9839194|-2.3338137|-2.2846975|-1.1137729|-1.107141|-0.23031059|-1.5817934|-1.2196776|-1.2722174|-0.17596862|-0.24669178|-2.250133|-2.8482203|-0.58225846|-4.255941|-3.8925905|-0.73013335
11_cod_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Sarah caught a bass but I doubt that she caught a cod. The,I know that Sarah caught a bass but I doubt that she caught a cod. The cod is too big for her and the bass is too small.,"I| know| that| Sarah| caught| a| bass| but| I| doubt| that| she| caught| a| cod|.| The| cod| is| too| big| for| her| and| the| bass| is| too| small|.|
|
|5",-4.2624865|-2.392051|-9.184467|-9.611905|-2.0654707|-7.7558527|-4.4807467|-0.8295216|-7.2938557|-1.3769505|-1.2004551|-1.8427281|-2.026961|-7.4613304|-0.9546709|-3.7368224|-2.1240838|-1.3714068|-3.3645735|-1.092947|-1.1272645|-0.53711355|-2.9715743|-1.9827828|-0.86191124|-0.36817405|-0.2853787|-0.28248987|-0.6262396|-1.7085704|-0.0017246117|-4.7951875
11_cod_know_doubt_ref,know_doubt,2,2,GPT-3,I know that Sarah caught a bass but I doubt that she caught a cod. The,I know that Sarah caught a bass but I doubt that she caught a cod. The people who catch a lot of fish tend to catch some of every kind.,I| know| that| Sarah| caught| a| bass| but| I| doubt| that| she| caught| a| cod|.| The| people| who| catch| a| lot| of| fish| tend| to| catch| some| of| every| kind|.| The,-4.2624865|-2.392051|-9.184467|-9.611905|-2.0654707|-7.7558527|-4.4807467|-0.8295216|-7.2938557|-1.3769505|-1.2004551|-1.8427281|-2.026961|-7.4613304|-0.9546709|-3.7368224|-6.02521|-1.3313397|-2.8757524|-3.264887|-0.91893846|-0.033464827|-0.44218907|-3.5718832|-0.121255584|-1.8364438|-5.0247464|-1.8479248|-2.6195083|-0.71742237|-0.9488171|-2.4974413
11_cod_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Sarah caught a cod but I know that she caught a bass. The,I doubt that Sarah caught a cod but I know that she caught a bass. The cod is too big for her and the bass is just right.,"I| doubt| that| Sarah| caught| a| cod| but| I| know| that| she| caught| a| bass|.| The| cod| is| too| big| for| her| and| the| bass| is| just| right|.|
|
|""",-8.073386|-1.9214509|-9.135472|-10.791224|-2.543917|-10.048825|-5.700872|-1.7350081|-3.0052013|-1.0201821|-0.88316905|-1.1310601|-0.7113178|-4.825251|-0.9918208|-4.052395|-3.6646852|-1.5256484|-3.7951593|-1.1145649|-0.9093541|-0.37950686|-2.9817605|-1.2365606|-0.20841187|-0.24118575|-2.0364199|-0.23308182|-0.36223266|-1.535053|-0.0017000125|-3.4948077
11_cod_doubt_know_ref,doubt_know,2,1,GPT-3,I doubt that Sarah caught a cod but I know that she caught a bass. The,I doubt that Sarah caught a cod but I know that she caught a bass. The evidence for this is that she was an excellent fisher and that her catch was still moving.,"I| doubt| that| Sarah| caught| a| cod| but| I| know| that| she| caught| a| bass|.| The| evidence| for| this| is| that| she| was| an| excellent| fisher| and| that| her| catch| was| still| moving|.|
|
|I| don|'t| know",-8.073386|-1.9214509|-9.135472|-10.791224|-2.543917|-10.048825|-5.700872|-1.7350081|-3.0052013|-1.0201821|-0.88316905|-1.1310601|-0.7113178|-4.825251|-0.9918208|-4.052395|-5.120167|-1.899437|-0.6770159|-0.43141454|-0.66164154|-0.8754626|-2.3485649|-7.5750194|-1.8374089|-1.8224537|-2.4945939|-1.5861343|-2.8096986|-2.7296922|-0.5951646|-3.7280855|-3.8213303|-1.1726311|-1.2226342|-0.0014661076|-2.502978|-3.0297046|-0.5698647|-0.6997884
11_cod_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Sarah caught a bass but I know that she caught a cod. The,I doubt that Sarah caught a bass but I know that she caught a cod. The cod was fat and heavy.,I| doubt| that| Sarah| caught| a| bass| but| I| know| that| she| caught| a| cod|.| The| cod| was| fat| and| heavy|.| It| was,-8.072981|-1.9193496|-9.130939|-10.794293|-2.5548687|-8.995721|-4.6165085|-1.4681672|-2.4827988|-1.0529559|-0.8096677|-1.1328118|-0.6585091|-9.443907|-1.134703|-3.481305|-1.89475|-0.90098643|-6.5238786|-0.47640926|-3.1424718|-1.2983274|-1.6006882|-0.9774623
11_cod_doubt_know_ref,doubt_know,2,2,GPT-3,I doubt that Sarah caught a bass but I know that she caught a cod. The,I doubt that Sarah caught a bass but I know that she caught a cod. The people at the tackle shop told her that cod was good to use as bait so she had to try it.,I| doubt| that| Sarah| caught| a| bass| but| I| know| that| she| caught| a| cod|.| The| people| at| the| tackle| shop| told| her| that| cod| was| good| to| use| as| bait| so| she| had| to| try| it|.| She| put,-8.072981|-1.9193496|-9.130939|-10.794293|-2.5548687|-8.995721|-4.6165085|-1.4681672|-2.4827988|-1.0529559|-0.8096677|-1.1328118|-0.6585091|-9.443907|-1.134703|-3.481305|-6.353601|-2.5355594|-0.39730254|-3.471058|-0.22859403|-1.5342597|-0.7450886|-0.77424103|-2.6931353|-2.846014|-2.2072933|-1.0706619|-4.343351|-1.3864962|-0.47510573|-2.9756672|-0.5240897|-3.471169|-1.3606277|-1.6076225|-0.34499666|-0.34609523|-1.506739|-3.1711705
11_cod_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Sarah caught a cod but she wanted to catch a bass. The,Sarah caught a cod but she wanted to catch a bass. The bass was in the same spot as the cod.,Sarah| caught| a| cod| but| she| wanted| to| catch| a| bass|.| The| bass| was| in| the| same| spot| as| the| cod|.| Sarah| threw| the| line| in| and,-9.238464|-2.4139678|-12.889033|-6.2798276|-3.2684631|-4.6885366|-0.72681767|-2.3910682|-0.6662242|-5.1037536|-0.76110554|-3.5503163|-2.3750632|-1.0653899|-3.138695|-0.6017468|-2.9762423|-2.5001106|-0.78515613|-0.15446742|-0.075142965|-1.0286701|-1.442375|-2.5197856|-1.2141101|-1.9176645|-1.8739184|-1.571717
