id,sentence,type,expected,order,tokens,log_probs
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but she didn't write them a card. The letter would have arrived too late.,affirmative_negation,0,1,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##card|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-9.500451|-9.275323|-8.831947|-10.47597|-10.061189|-9.562471|-16.357607|-12.7924595|-12.726983|-9.85699|-9.742523|-12.164669|-10.398514|-10.923283|-8.515919|-9.708612|-9.638746|-11.638486|-12.508213|-12.178359|-10.578152|-11.658675
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her card was delivered two days after she sent it.,affirmative_negation,1,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##letter|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-7.6182714|-8.685989|-9.20223|-11.547354|-9.729421|-9.402244|-16.383154|-12.625587|-11.8502655|-9.960609|-9.9307575|-9.790598|-10.244349|-13.860221|-11.211827|-8.790382|-10.189937|-10.348956|-10.953267|-9.439293|-10.478697|-10.560839|-9.4705515|-10.429263|-11.607444
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her letter was delivered two days after she sent it.,affirmative_negation,0,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##letter|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-7.6182714|-8.685989|-9.20223|-11.547354|-9.729421|-9.402244|-16.383154|-12.625587|-11.8502655|-9.960609|-9.9307575|-9.790598|-10.244349|-13.860221|-8.81927|-8.780909|-10.39171|-10.277603|-11.144624|-9.243422|-10.267546|-10.751134|-9.558504|-10.270491|-11.558823
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The letter would have arrived too late.,affirmative_negation,1,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##letter|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-7.6182714|-8.685989|-9.20223|-11.547354|-9.729421|-9.402244|-16.383154|-12.625587|-11.8502655|-9.960609|-9.9307575|-9.790598|-10.244349|-10.862011|-7.748773|-9.497904|-9.298724|-12.158735|-12.031551|-12.252931|-10.4194145|-11.5273075
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The card would have arrived too late.,affirmative_negation,0,2,Car|olyn|##wrote|##a|##card|##to|##her|##parents|##but|##she|##didn|'t|##write|##them|##a|##letter|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-7.6182714|-8.685989|-9.20223|-11.547354|-9.729421|-9.402244|-16.383154|-12.625587|-11.8502655|-9.960609|-9.9307575|-9.790598|-10.244349|-10.862011|-10.574959|-9.833559|-9.1061325|-11.565884|-11.824196|-12.126656|-10.451602|-11.568855
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her card was delivered two days after she sent it.,negation_affirmative,1,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-9.527491|-9.702132|-12.346618|-9.750812|-8.994935|-10.6668215|-10.810202|-14.232443|-10.291018|-9.262199|-10.656042|-10.901593|-11.123588|-9.982754|-10.334034|-10.629302|-9.775456|-10.837318|-11.780591
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her letter was delivered two days after she sent it.,negation_affirmative,0,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-9.527491|-9.702132|-12.346618|-9.750812|-8.994935|-10.6668215|-10.810202|-14.232443|-10.081898|-9.326353|-10.75799|-10.881796|-11.148743|-9.894844|-10.220996|-10.590343|-9.94661|-10.824548|-11.75241
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The letter would have arrived too late.,negation_affirmative,1,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-9.527491|-9.702132|-12.346618|-9.750812|-8.994935|-10.6668215|-10.810202|-11.460744|-10.137707|-9.896401|-9.926613|-11.438736|-12.178964|-12.4204235|-10.676016|-11.796566
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The card would have arrived too late.,negation_affirmative,0,1,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##but|##she|##wrote|##them|##a|##card|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-9.527491|-9.702132|-12.346618|-9.750812|-8.994935|-10.6668215|-10.810202|-11.460744|-10.225115|-9.935952|-9.758507|-11.016424|-11.723421|-12.389801|-10.665313|-11.784136
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her letter was delivered two days after she sent it.,negation_affirmative,1,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-8.958735|-8.82527|-9.56287|-12.087507|-9.563665|-9.501565|-12.072777|-10.094345|-9.341304|-8.496378|-10.929246|-14.102508|-9.830037|-9.221256|-10.919028|-10.531072|-10.99427|-9.936164|-10.139946|-10.498328|-9.841307|-10.798803|-11.752396
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her card was delivered two days after she sent it.,negation_affirmative,0,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-8.958735|-8.82527|-9.56287|-12.087507|-9.563665|-9.501565|-12.072777|-10.094345|-9.341304|-8.496378|-10.929246|-14.102508|-11.201759|-9.185606|-10.739899|-10.767372|-11.022847|-9.827602|-10.307838|-10.752378|-9.872746|-10.829122|-11.731503
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The card would have arrived too late.,negation_affirmative,1,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-8.958735|-8.82527|-9.56287|-12.087507|-9.563665|-9.501565|-12.072777|-10.094345|-9.341304|-8.496378|-10.929246|-11.624052|-10.907249|-9.80601|-9.530494|-11.349768|-11.747723|-12.287537|-10.679935|-11.755268
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The letter would have arrived too late.,negation_affirmative,0,2,Car|olyn|##didn|'t|##write|##a|##card|##to|##her|##parents|##but|##she|##wrote|##them|##a|##letter|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-8.958735|-8.82527|-9.56287|-12.087507|-9.563665|-9.501565|-12.072777|-10.094345|-9.341304|-8.496378|-10.929246|-11.624052|-10.113584|-9.8838215|-9.784105|-11.464228|-12.258996|-12.394333|-10.641208|-11.775314
9_letter_know_doubt_ref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. Her letter was delivered two days after she sent it.,know_doubt,1,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-8.992334|-9.781815|-14.420018|-4.673106|-10.104515|-12.242473|-7.999096|-8.972715|-10.86881|-9.963862|-13.620763|-8.054038|-8.878614|-10.135201|-10.052187|-10.9589405|-9.505694|-9.970909|-10.359457|-9.401312|-10.087709|-11.592088
9_letter_know_doubt_ref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. Her card was delivered two days after she sent it.,know_doubt,0,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-8.992334|-9.781815|-14.420018|-4.673106|-10.104515|-12.242473|-7.999096|-8.972715|-10.86881|-9.963862|-13.620763|-8.842061|-8.751538|-9.924774|-10.265069|-11.050829|-9.513053|-10.192507|-10.736911|-9.186429|-10.01673|-11.571537
9_letter_know_doubt_nonref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The card would have arrived too late.,know_doubt,1,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-8.992334|-9.781815|-14.420018|-4.673106|-10.104515|-12.242473|-7.999096|-8.972715|-10.86881|-9.963862|-10.480985|-7.443197|-9.077688|-8.511335|-11.326382|-11.495648|-11.943677|-10.096815|-11.552053
9_letter_know_doubt_nonref,I know that Carolyn wrote a letter to her parents but I doubt that she wrote them a card. The letter would have arrived too late.,know_doubt,0,1,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##card|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-8.992334|-9.781815|-14.420018|-4.673106|-10.104515|-12.242473|-7.999096|-8.972715|-10.86881|-9.963862|-10.480985|-7.319276|-9.211108|-8.751972|-11.6154175|-12.362027|-12.297761|-10.130237|-11.598339
9_letter_know_doubt_ref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. Her card was delivered two days after she sent it.,know_doubt,1,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-7.796932|-8.715927|-9.447056|-11.5912285|-8.854832|-9.747035|-14.558136|-4.3843584|-9.963314|-12.218687|-8.344778|-9.0897045|-8.083677|-10.02176|-13.642766|-11.136021|-8.940827|-9.700889|-10.051016|-10.823479|-9.433382|-10.069646|-10.481238|-9.178837|-10.066248|-11.572607
9_letter_know_doubt_ref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. Her letter was delivered two days after she sent it.,know_doubt,0,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-7.796932|-8.715927|-9.447056|-11.5912285|-8.854832|-9.747035|-14.558136|-4.3843584|-9.963314|-12.218687|-8.344778|-9.0897045|-8.083677|-10.02176|-13.642766|-7.9184785|-8.926744|-9.940804|-9.833118|-10.931167|-9.370401|-9.840582|-10.460248|-9.361334|-9.992809|-11.528838
9_letter_know_doubt_nonref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The letter would have arrived too late.,know_doubt,1,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-7.796932|-8.715927|-9.447056|-11.5912285|-8.854832|-9.747035|-14.558136|-4.3843584|-9.963314|-12.218687|-8.344778|-9.0897045|-8.083677|-10.02176|-10.45295|-6.938229|-8.984114|-8.514594|-11.741326|-11.935221|-12.333821|-10.072012|-11.5095215
9_letter_know_doubt_nonref,I know that Carolyn wrote a card to her parents but I doubt that she wrote them a letter. The card would have arrived too late.,know_doubt,0,2,I|##know|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##doubt|##that|##she|##wrote|##them|##a|##letter|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-7.796932|-8.715927|-9.447056|-11.5912285|-8.854832|-9.747035|-14.558136|-4.3843584|-9.963314|-12.218687|-8.344778|-9.0897045|-8.083677|-10.02176|-10.45295|-9.604034|-9.2226715|-8.630089|-11.36551|-11.5247755|-12.20741|-10.138144|-11.57007
9_letter_doubt_know_ref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. Her card was delivered two days after she sent it.,doubt_know,1,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-9.158921|-9.614071|-12.440189|-5.717139|-9.754492|-11.622022|-9.359163|-9.244913|-9.825891|-10.126277|-13.793148|-9.897345|-9.081643|-10.503201|-10.141531|-11.084858|-9.708584|-10.253112|-10.570128|-9.337346|-10.14786|-11.621743
9_letter_doubt_know_ref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. Her letter was delivered two days after she sent it.,doubt_know,0,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-9.158921|-9.614071|-12.440189|-5.717139|-9.754492|-11.622022|-9.359163|-9.244913|-9.825891|-10.126277|-13.793148|-9.000448|-9.2173195|-10.489434|-10.052714|-11.069659|-9.553271|-10.057781|-10.416646|-9.602112|-10.071291|-11.588942
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The letter would have arrived too late.,doubt_know,1,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##The|##letter|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-9.158921|-9.614071|-12.440189|-5.717139|-9.754492|-11.622022|-9.359163|-9.244913|-9.825891|-10.126277|-10.78737|-8.592785|-9.626392|-9.19526|-11.797724|-11.011127|-12.1890335|-10.16626|-11.596725
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a letter to her parents but I know that she wrote them a card. The card would have arrived too late.,doubt_know,0,1,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##card|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-9.158921|-9.614071|-12.440189|-5.717139|-9.754492|-11.622022|-9.359163|-9.244913|-9.825891|-10.126277|-10.78737|-9.242027|-9.788443|-8.878026|-11.37021|-10.363872|-12.034389|-10.186117|-11.606937
9_letter_doubt_know_ref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. Her letter was delivered two days after she sent it.,doubt_know,1,2,I|##doubt|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##letter|.|##Her|##letter|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-7.3161006|-8.458622|-9.300869|-12.11267|-9.183585|-9.7347355|-12.38032|-5.6535387|-9.676667|-11.947177|-9.442627|-9.64099|-8.064005|-10.274185|-13.65146|-9.366422|-9.069999|-10.931112|-9.912787|-10.99219|-9.505184|-9.976226|-10.380344|-9.527782|-10.126743|-11.5890255
9_letter_doubt_know_ref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. Her card was delivered two days after she sent it.,doubt_know,0,2,I|##doubt|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##letter|.|##Her|##card|##was|##delivered|##two|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-7.3161006|-8.458622|-9.300869|-12.11267|-9.183585|-9.7347355|-12.38032|-5.6535387|-9.676667|-11.947177|-9.442627|-9.64099|-8.064005|-10.274185|-13.65146|-10.45073|-9.026543|-10.588286|-10.14197|-11.018194|-9.436412|-10.129786|-10.671343|-9.42792|-10.083401|-11.567961
9_letter_doubt_know_nonref,I doubt that Carolyn wrote a card to her parents but I know that she wrote them a letter. The card would have arrived too late.,doubt_know,1,2,I|##doubt|##that|##Carolyn|##wrote|##a|##card|##to|##her|##parents|##but|##I|##know|##that|##she|##wrote|##them|##a|##letter|.|##The|##card|##would|##have|##arrived|##too|##late|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-7.3161006|-8.458622|-9.300869|-12.11267|-9.183585|-9.7347355|-12.38032|-5.6535387|-9.676667|-11.947177|-9.442627|-9.64099|-8.064005|-10.274185|-11.0033|-9.716326|-9.587353|-8.827574|-11.6592245|-10.462592|-11.9950695|-10.161266|-11.574823
