pair_id,sentence,type,pronoun,preferred,noun,verb
0,James owned a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,own
11067,I know that Barbara brought a rat and  ||| it  ||| had a shrill voice.,factive,1,1,rat,bring
11067,I doubt that Barbara brought a rat and  ||| it  ||| had a shrill voice.,factive,1,0,rat,bring
11068,I know that Barbara brought a rat and  ||| the rat  ||| had a colorful back.,factive,0,1,rat,bring
11068,I doubt that Barbara brought a rat and  ||| the rat  ||| had a colorful back.,factive,0,0,rat,bring
11069,I know that Barbara brought a rat and  ||| it  ||| had a colorful back.,factive,1,1,rat,bring
11069,I doubt that Barbara brought a rat and  ||| it  ||| had a colorful back.,factive,1,0,rat,bring
11070,I know that John brought a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,1,rat,bring
11070,I doubt that John brought a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,0,rat,bring
11071,I know that John brought a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,1,rat,bring
11071,I doubt that John brought a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,0,rat,bring
11072,I know that James brought a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,1,rat,bring
11072,I doubt that James brought a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,0,rat,bring
11073,I know that James brought a rat and  ||| it  ||| preferred fish over other food.,factive,1,1,rat,bring
11073,I doubt that James brought a rat and  ||| it  ||| preferred fish over other food.,factive,1,0,rat,bring
11074,I know that Richard brought a rat and  ||| the rat  ||| was called Fido.,factive,0,1,rat,bring
11074,I doubt that Richard brought a rat and  ||| the rat  ||| was called Fido.,factive,0,0,rat,bring
11075,I know that Richard brought a rat and  ||| it  ||| was called Fido.,factive,1,1,rat,bring
11075,I doubt that Richard brought a rat and  ||| it  ||| was called Fido.,factive,1,0,rat,bring
11076,I know that Chris brought a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,1,rat,bring
11076,I doubt that Chris brought a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,0,rat,bring
11077,I know that Chris brought a rat and  ||| it  ||| liked to swim in lakes.,factive,1,1,rat,bring
11077,I doubt that Chris brought a rat and  ||| it  ||| liked to swim in lakes.,factive,1,0,rat,bring
11078,I know that Mary brought a rat and  ||| the rat  ||| loved cheese.,factive,0,1,rat,bring
11078,I doubt that Mary brought a rat and  ||| the rat  ||| loved cheese.,factive,0,0,rat,bring
11079,I know that Mary brought a rat and  ||| it  ||| loved cheese.,factive,1,1,rat,bring
11079,I doubt that Mary brought a rat and  ||| it  ||| loved cheese.,factive,1,0,rat,bring
11080,I know that Karen got a rat and  ||| the rat  ||| had a long tail.,factive,0,1,rat,get
11080,I doubt that Karen got a rat and  ||| the rat  ||| had a long tail.,factive,0,0,rat,get
11081,I know that Karen got a rat and  ||| it  ||| had a long tail.,factive,1,1,rat,get
11081,I doubt that Karen got a rat and  ||| it  ||| had a long tail.,factive,1,0,rat,get
11082,I know that Michael got a rat and  ||| the rat  ||| had a red collar.,factive,0,1,rat,get
11082,I doubt that Michael got a rat and  ||| the rat  ||| had a red collar.,factive,0,0,rat,get
11083,I know that Michael got a rat and  ||| it  ||| had a red collar.,factive,1,1,rat,get
11083,I doubt that Michael got a rat and  ||| it  ||| had a red collar.,factive,1,0,rat,get
11084,I know that John got a rat and  ||| the rat  ||| had a blind eye.,factive,0,1,rat,get
11084,I doubt that John got a rat and  ||| the rat  ||| had a blind eye.,factive,0,0,rat,get
11085,I know that John got a rat and  ||| it  ||| had a blind eye.,factive,1,1,rat,get
11085,I doubt that John got a rat and  ||| it  ||| had a blind eye.,factive,1,0,rat,get
11086,I know that Mary got a rat and  ||| the rat  ||| had a shrill voice.,factive,0,1,rat,get
11086,I doubt that Mary got a rat and  ||| the rat  ||| had a shrill voice.,factive,0,0,rat,get
11087,I know that Mary got a rat and  ||| it  ||| had a shrill voice.,factive,1,1,rat,get
11087,I doubt that Mary got a rat and  ||| it  ||| had a shrill voice.,factive,1,0,rat,get
11088,I know that Thomas got a rat and  ||| the rat  ||| had a colorful back.,factive,0,1,rat,get
11088,I doubt that Thomas got a rat and  ||| the rat  ||| had a colorful back.,factive,0,0,rat,get
11089,I know that Thomas got a rat and  ||| it  ||| had a colorful back.,factive,1,1,rat,get
11089,I doubt that Thomas got a rat and  ||| it  ||| had a colorful back.,factive,1,0,rat,get
11090,I know that Nancy got a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,1,rat,get
11090,I doubt that Nancy got a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,0,rat,get
11091,I know that Nancy got a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,1,rat,get
11091,I doubt that Nancy got a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,0,rat,get
11092,I know that Chris got a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,1,rat,get
11092,I doubt that Chris got a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,0,rat,get
11093,I know that Chris got a rat and  ||| it  ||| preferred fish over other food.,factive,1,1,rat,get
11093,I doubt that Chris got a rat and  ||| it  ||| preferred fish over other food.,factive,1,0,rat,get
11094,I know that Joseph got a rat and  ||| the rat  ||| was called Fido.,factive,0,1,rat,get
11094,I doubt that Joseph got a rat and  ||| the rat  ||| was called Fido.,factive,0,0,rat,get
11095,I know that Joseph got a rat and  ||| it  ||| was called Fido.,factive,1,1,rat,get
11095,I doubt that Joseph got a rat and  ||| it  ||| was called Fido.,factive,1,0,rat,get
11096,I know that Richard got a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,1,rat,get
11096,I doubt that Richard got a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,0,rat,get
11097,I know that Richard got a rat and  ||| it  ||| liked to swim in lakes.,factive,1,1,rat,get
11097,I doubt that Richard got a rat and  ||| it  ||| liked to swim in lakes.,factive,1,0,rat,get
11098,I know that Thomas got a rat and  ||| the rat  ||| loved cheese.,factive,0,1,rat,get
11098,I doubt that Thomas got a rat and  ||| the rat  ||| loved cheese.,factive,0,0,rat,get
11099,I know that Thomas got a rat and  ||| it  ||| loved cheese.,factive,1,1,rat,get
11099,I doubt that Thomas got a rat and  ||| it  ||| loved cheese.,factive,1,0,rat,get
11100,I know that John bought a rat and  ||| the rat  ||| had a long tail.,factive,0,1,rat,buy
11100,I doubt that John bought a rat and  ||| the rat  ||| had a long tail.,factive,0,0,rat,buy
11101,I know that John bought a rat and  ||| it  ||| had a long tail.,factive,1,1,rat,buy
11101,I doubt that John bought a rat and  ||| it  ||| had a long tail.,factive,1,0,rat,buy
11102,I know that Barbara bought a rat and  ||| the rat  ||| had a red collar.,factive,0,1,rat,buy
11102,I doubt that Barbara bought a rat and  ||| the rat  ||| had a red collar.,factive,0,0,rat,buy
11103,I know that Barbara bought a rat and  ||| it  ||| had a red collar.,factive,1,1,rat,buy
11103,I doubt that Barbara bought a rat and  ||| it  ||| had a red collar.,factive,1,0,rat,buy
11104,I know that Karen bought a rat and  ||| the rat  ||| had a blind eye.,factive,0,1,rat,buy
11104,I doubt that Karen bought a rat and  ||| the rat  ||| had a blind eye.,factive,0,0,rat,buy
11105,I know that Karen bought a rat and  ||| it  ||| had a blind eye.,factive,1,1,rat,buy
11105,I doubt that Karen bought a rat and  ||| it  ||| had a blind eye.,factive,1,0,rat,buy
11106,I know that Karen bought a rat and  ||| the rat  ||| had a shrill voice.,factive,0,1,rat,buy
11106,I doubt that Karen bought a rat and  ||| the rat  ||| had a shrill voice.,factive,0,0,rat,buy
11107,I know that Karen bought a rat and  ||| it  ||| had a shrill voice.,factive,1,1,rat,buy
11107,I doubt that Karen bought a rat and  ||| it  ||| had a shrill voice.,factive,1,0,rat,buy
11108,I know that Sarah bought a rat and  ||| the rat  ||| had a colorful back.,factive,0,1,rat,buy
11108,I doubt that Sarah bought a rat and  ||| the rat  ||| had a colorful back.,factive,0,0,rat,buy
11109,I know that Sarah bought a rat and  ||| it  ||| had a colorful back.,factive,1,1,rat,buy
11109,I doubt that Sarah bought a rat and  ||| it  ||| had a colorful back.,factive,1,0,rat,buy
11110,I know that Mary bought a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,1,rat,buy
11110,I doubt that Mary bought a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,0,rat,buy
11111,I know that Mary bought a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,1,rat,buy
11111,I doubt that Mary bought a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,0,rat,buy
11112,I know that Linda bought a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,1,rat,buy
11112,I doubt that Linda bought a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,0,rat,buy
11113,I know that Linda bought a rat and  ||| it  ||| preferred fish over other food.,factive,1,1,rat,buy
11113,I doubt that Linda bought a rat and  ||| it  ||| preferred fish over other food.,factive,1,0,rat,buy
11114,I know that Sarah bought a rat and  ||| the rat  ||| was called Fido.,factive,0,1,rat,buy
11114,I doubt that Sarah bought a rat and  ||| the rat  ||| was called Fido.,factive,0,0,rat,buy
11115,I know that Sarah bought a rat and  ||| it  ||| was called Fido.,factive,1,1,rat,buy
11115,I doubt that Sarah bought a rat and  ||| it  ||| was called Fido.,factive,1,0,rat,buy
11116,I know that Richard bought a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,1,rat,buy
11116,I doubt that Richard bought a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,0,rat,buy
11117,I know that Richard bought a rat and  ||| it  ||| liked to swim in lakes.,factive,1,1,rat,buy
11117,I doubt that Richard bought a rat and  ||| it  ||| liked to swim in lakes.,factive,1,0,rat,buy
11118,I know that Mary bought a rat and  ||| the rat  ||| loved cheese.,factive,0,1,rat,buy
11118,I doubt that Mary bought a rat and  ||| the rat  ||| loved cheese.,factive,0,0,rat,buy
11119,I know that Mary bought a rat and  ||| it  ||| loved cheese.,factive,1,1,rat,buy
11119,I doubt that Mary bought a rat and  ||| it  ||| loved cheese.,factive,1,0,rat,buy
11120,I know that Mary mentioned a rat and  ||| the rat  ||| had a long tail.,factive,0,1,rat,mention
11120,I doubt that Mary mentioned a rat and  ||| the rat  ||| had a long tail.,factive,0,0,rat,mention
11121,I know that Mary mentioned a rat and  ||| it  ||| had a long tail.,factive,1,1,rat,mention
11121,I doubt that Mary mentioned a rat and  ||| it  ||| had a long tail.,factive,1,0,rat,mention
11122,I know that Jennifer mentioned a rat and  ||| the rat  ||| had a red collar.,factive,0,1,rat,mention
11122,I doubt that Jennifer mentioned a rat and  ||| the rat  ||| had a red collar.,factive,0,0,rat,mention
11123,I know that Jennifer mentioned a rat and  ||| it  ||| had a red collar.,factive,1,1,rat,mention
11123,I doubt that Jennifer mentioned a rat and  ||| it  ||| had a red collar.,factive,1,0,rat,mention
11124,I know that Barbara mentioned a rat and  ||| the rat  ||| had a blind eye.,factive,0,1,rat,mention
11124,I doubt that Barbara mentioned a rat and  ||| the rat  ||| had a blind eye.,factive,0,0,rat,mention
11125,I know that Barbara mentioned a rat and  ||| it  ||| had a blind eye.,factive,1,1,rat,mention
11125,I doubt that Barbara mentioned a rat and  ||| it  ||| had a blind eye.,factive,1,0,rat,mention
11126,I know that Nancy mentioned a rat and  ||| the rat  ||| had a shrill voice.,factive,0,1,rat,mention
11126,I doubt that Nancy mentioned a rat and  ||| the rat  ||| had a shrill voice.,factive,0,0,rat,mention
11127,I know that Nancy mentioned a rat and  ||| it  ||| had a shrill voice.,factive,1,1,rat,mention
11127,I doubt that Nancy mentioned a rat and  ||| it  ||| had a shrill voice.,factive,1,0,rat,mention
11128,I know that David mentioned a rat and  ||| the rat  ||| had a colorful back.,factive,0,1,rat,mention
11128,I doubt that David mentioned a rat and  ||| the rat  ||| had a colorful back.,factive,0,0,rat,mention
11129,I know that David mentioned a rat and  ||| it  ||| had a colorful back.,factive,1,1,rat,mention
11129,I doubt that David mentioned a rat and  ||| it  ||| had a colorful back.,factive,1,0,rat,mention
11130,I know that Bill mentioned a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,1,rat,mention
11130,I doubt that Bill mentioned a rat and  ||| the rat  ||| enjoyed frolicking in the forest.,factive,0,0,rat,mention
11131,I know that Bill mentioned a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,1,rat,mention
11131,I doubt that Bill mentioned a rat and  ||| it  ||| enjoyed frolicking in the forest.,factive,1,0,rat,mention
11132,I know that Susan mentioned a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,1,rat,mention
11132,I doubt that Susan mentioned a rat and  ||| the rat  ||| preferred fish over other food.,factive,0,0,rat,mention
11133,I know that Susan mentioned a rat and  ||| it  ||| preferred fish over other food.,factive,1,1,rat,mention
11133,I doubt that Susan mentioned a rat and  ||| it  ||| preferred fish over other food.,factive,1,0,rat,mention
11134,I know that Elizabeth mentioned a rat and  ||| the rat  ||| was called Fido.,factive,0,1,rat,mention
11134,I doubt that Elizabeth mentioned a rat and  ||| the rat  ||| was called Fido.,factive,0,0,rat,mention
11135,I know that Elizabeth mentioned a rat and  ||| it  ||| was called Fido.,factive,1,1,rat,mention
11135,I doubt that Elizabeth mentioned a rat and  ||| it  ||| was called Fido.,factive,1,0,rat,mention
11136,I know that Bob mentioned a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,1,rat,mention
11136,I doubt that Bob mentioned a rat and  ||| the rat  ||| liked to swim in lakes.,factive,0,0,rat,mention
11137,I know that Bob mentioned a rat and  ||| it  ||| liked to swim in lakes.,factive,1,1,rat,mention
11137,I doubt that Bob mentioned a rat and  ||| it  ||| liked to swim in lakes.,factive,1,0,rat,mention
11138,I know that Michael mentioned a rat and  ||| the rat  ||| loved cheese.,factive,0,1,rat,mention
11138,I doubt that Michael mentioned a rat and  ||| the rat  ||| loved cheese.,factive,0,0,rat,mention
11139,I know that Michael mentioned a rat and  ||| it  ||| loved cheese.,factive,1,1,rat,mention
11139,I doubt that Michael mentioned a rat and  ||| it  ||| loved cheese.,factive,1,0,rat,mention
11140,I know that Chris visited a rat and  ||| the rat  ||| had a long tail.,factive,0,1,rat,visit
11140,I doubt that Chris visited a rat and  ||| the rat  ||| had a long tail.,factive,0,0,rat,visit
11141,I know that Chris visited a rat and  ||| it  ||| had a long tail.,factive,1,1,rat,visit
11141,I doubt that Chris visited a rat and  ||| it  ||| had a long tail.,factive,1,0,rat,visit
11142,I know that Mary visited a rat and  ||| the rat  ||| had a red collar.,factive,0,1,rat,visit
11142,I doubt that Mary visited a rat and  ||| the rat  ||| had a red collar.,factive,0,0,rat,visit
11143,I know that Mary visited a rat and  ||| it  ||| had a red collar.,factive,1,1,rat,visit
11143,I doubt that Mary visited a rat and  ||| it  ||| had a red collar.,factive,1,0,rat,visit
