id,sent,expected,tokens,logprobs
9_letter_failed_failed_sref,Carolyn failed to write a letter to her parents and Jennifer failed to write a letter to her parents as well. The letter arrived three days after it was sent.,0,Carol|yn| failed| to| write| a| letter| to| her| parents| and| Jennifer| failed| to| write| a| letter| to| her| parents| as| well|.| The| letter| arrived| three| days| after| it| was| sent|.,"[-1.5136918, -13.9640045, -0.41795936, -6.3863697, -1.9087139, -2.9153523, -0.83539444, -1.6052846, -2.9435277, -2.9535658, -9.913441, -2.827339, -0.03747659, -0.91258705, -0.54683685, -0.14172451, -0.093240805, -0.34855893, -1.3909525, -3.7772613, -0.38348836, -0.7748644, -2.8841114, -3.6508427, -7.476919, -4.4395423, -0.447905, -1.4357684, -2.5377789, -0.18786216, -1.217435, -1.0440537]"
9_letter_failed_failed_pref,Carolyn failed to write a letter to her parents and Jennifer failed to write a letter to her parents as well. The letters arrived three days after they were sent.,0,Carol|yn| failed| to| write| a| letter| to| her| parents| and| Jennifer| failed| to| write| a| letter| to| her| parents| as| well|.| The| letters| arrived| three| days| after| they| were| sent|.,"[-1.5136918, -13.9640045, -0.41795936, -6.3863697, -1.9087139, -2.9153523, -0.83539444, -1.6052846, -2.9435277, -2.9535658, -9.913441, -2.827339, -0.03747659, -0.91258705, -0.54683685, -0.14172451, -0.093240805, -0.34855893, -1.3909525, -3.7772613, -0.38348836, -0.7748644, -2.8841114, -3.5339613, -5.835127, -4.7041616, -0.36697644, -1.3277378, -2.0465803, -0.6054549, -1.5153551, -0.98992264]"
10_hat_affirmative_negation_sref,Chris knitted a hat but George didn't knit a hat. The hat was very colorful.,1,Chris| kn|itted| a| hat| but| George| didn|'t| knit| a| hat|.| The| hat| was| very| colorful|.,"[-11.385103, -3.335554, -1.6251725, -2.619978, -6.4746003, -10.159709, -2.7891114, -0.92084193, -3.121139, -0.966767, -0.22948423, -1.2309291, -3.2742312, -1.9542296, -1.2714697, -4.0875926, -5.5842, -1.0540669]"
10_hat_affirmative_negation_pref,Chris knitted a hat but George didn't knit a hat. The hats were very colorful.,0,Chris| kn|itted| a| hat| but| George| didn|'t| knit| a| hat|.| The| hats| were| very| colorful|.,"[-11.385103, -3.335554, -1.6251725, -2.619978, -6.4746003, -10.159709, -2.7891114, -0.92084193, -3.121139, -0.966767, -0.22948423, -1.2309291, -3.2742312, -3.6903975, -1.1748388, -3.998725, -5.564464, -0.97049373]"
10_hat_two_negation_sref,Chris knitted two hats but George didn't knit a hat. The hat was very colorful.,0,Chris| kn|itted| two| hats| but| George| didn|'t| knit| a| hat|.| The| hat| was| very| colorful|.,"[-11.385103, -3.335554, -5.056419, -2.708208, -6.2229023, -10.550991, -2.9681747, -1.1469262, -2.251762, -2.8055258, -0.82220465, -1.2981869, -2.9701955, -3.42436, -2.2807539, -4.5473447, -5.1504707, -1.1626683]"
10_hat_two_negation_pref,Chris knitted two hats but George didn't knit a hat. The hats were very colorful.,1,Chris| kn|itted| two| hats| but| George| didn|'t| knit| a| hat|.| The| hats| were| very| colorful|.,"[-11.385103, -3.335554, -5.056419, -2.708208, -6.2229023, -10.550991, -2.9681747, -1.1469262, -2.251762, -2.8055258, -0.82220465, -1.2981869, -2.9701955, -2.51181, -1.152325, -4.178252, -4.263665, -0.90587]"
10_hat_affirmative_affirmative_sref,Chris knitted a hat and George knitted a hat too. The hat was very colorful.,0,Chris| kn|itted| a| hat| and| George| kn|itted| a| hat| too|.| The| hat| was| very| colorful|.,"[-11.385103, -3.335554, -1.6251725, -2.619978, -2.3509307, -11.601303, -1.5650845, -0.024751266, -0.32556018, -1.5287739, -3.6454296, -1.2524318, -3.4400268, -3.057826, -1.5494499, -3.3979554, -5.028762, -1.3969383]"
10_hat_affirmative_affirmative_pref,Chris knitted a hat and George knitted a hat too. The hats were very colorful.,1,Chris| kn|itted| a| hat| and| George| kn|itted| a| hat| too|.| The| hats| were| very| colorful|.,"[-11.385103, -3.335554, -1.6251725, -2.619978, -2.3509307, -11.601303, -1.5650845, -0.024751266, -0.32556018, -1.5287739, -3.6454296, -1.2524318, -3.4400268, -1.9901923, -0.9469665, -2.881282, -4.9865727, -1.2320441]"
10_hat_negation_affirmative_sref,Chris didn't knit a hat but George knitted a hat. The hat was very colorful.,1,Chris| didn|'t| knit| a| hat| but| George| kn|itted| a| hat|.| The| hat| was| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.174222, -10.609328, -4.5706334, -0.29258436, -0.7341454, -0.837195, -1.5544056, -3.6819997, -1.2138325, -0.9813665, -3.4219048, -4.5943675, -1.035847]"
10_hat_negation_affirmative_pref,Chris didn't knit a hat but George knitted a hat. The hats were very colorful.,0,Chris| didn|'t| knit| a| hat| but| George| kn|itted| a| hat|.| The| hats| were| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.174222, -10.609328, -4.5706334, -0.29258436, -0.7341454, -0.837195, -1.5544056, -3.6819997, -4.567119, -1.2046043, -3.3234184, -4.005679, -1.0700675]"
10_hat_negation_two_sref,Chris didn't knit a hat but George knitted two hats. The hat was very colorful.,0,Chris| didn|'t| knit| a| hat| but| George| kn|itted| two| hats|.| The| hat| was| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.174222, -10.609328, -4.5706334, -0.29258436, -3.9932826, -1.3314164, -1.7210636, -3.213522, -4.022236, -3.8330393, -3.716776, -5.20062, -1.4347143]"
10_hat_negation_two_pref,Chris didn't knit a hat but George knitted two hats. The hats were very colorful.,1,Chris| didn|'t| knit| a| hat| but| George| kn|itted| two| hats|.| The| hats| were| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.174222, -10.609328, -4.5706334, -0.29258436, -3.9932826, -1.3314164, -1.7210636, -3.213522, -3.3606107, -1.2939808, -3.438635, -4.25173, -1.2870901]"
10_hat_negation_negation_sref,Chris didn't knit a hat and George didn't knit a hat either. The hat was very colorful.,0,Chris| didn|'t| knit| a| hat| and| George| didn|'t| knit| a| hat| either|.| The| hat| was| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.050782, -10.343558, -0.75833845, -0.014123895, -0.5545577, -0.3093657, -1.6354635, -3.2937732, -0.9794219, -3.828685, -3.514534, -1.8743824, -4.7842627, -6.305908, -1.3952644]"
10_hat_negation_negation_pref,Chris didn't knit a hat and George didn't knit a hat either. The hats were very colorful.,0,Chris| didn|'t| knit| a| hat| and| George| didn|'t| knit| a| hat| either|.| The| hats| were| very| colorful|.,"[-7.92854, -0.73339427, -11.683802, -2.8054614, -3.069303, -4.050782, -10.343558, -0.75833845, -0.014123895, -0.5545577, -0.3093657, -1.6354635, -3.2937732, -0.9794219, -3.828685, -4.0565434, -1.413789, -5.094778, -5.846445, -1.5360585]"
10_hat_know_doubt_sref,I know that Chris knitted a hat but I doubt that George knitted a hat. The hat was very colorful.,1,I| know| that| Chris| kn|itted| a| hat| but| I| doubt| that| George| kn|itted| a| hat|.| The| hat| was| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -1.8219934, -2.7593591, -4.647122, -0.79633963, -6.3771334, -1.3041817, -8.703239, -3.0998445, -0.09375792, -1.5842056, -0.8403686, -1.0522077, -3.7964177, -3.1812072, -1.5132623, -4.489317, -5.0523367, -1.9836385]"
10_hat_know_doubt_pref,I know that Chris knitted a hat but I doubt that George knitted a hat. The hats were very colorful.,0,I| know| that| Chris| kn|itted| a| hat| but| I| doubt| that| George| kn|itted| a| hat|.| The| hats| were| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -1.8219934, -2.7593591, -4.647122, -0.79633963, -6.3771334, -1.3041817, -8.703239, -3.0998445, -0.09375792, -1.5842056, -0.8403686, -1.0522077, -3.7964177, -4.6327786, -1.7916017, -4.3651595, -5.2333813, -1.9928899]"
10_hat_two_doubt_sref,I know that Chris knitted two hats but I doubt that George knitted a hat. The hat was very colorful.,0,I| know| that| Chris| kn|itted| two| hats| but| I| doubt| that| George| kn|itted| a| hat|.| The| hat| was| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -5.4903045, -2.7013032, -4.2987022, -0.8234548, -6.717524, -1.1218766, -8.782229, -2.7959287, -0.08162304, -3.0093164, -1.491538, -1.2394379, -3.5836272, -3.3348122, -1.8067073, -4.82723, -5.3921204, -2.2153995]"
10_hat_two_doubt_pref,I know that Chris knitted two hats but I doubt that George knitted a hat. The hats were very colorful.,1,I| know| that| Chris| kn|itted| two| hats| but| I| doubt| that| George| kn|itted| a| hat|.| The| hats| were| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -5.4903045, -2.7013032, -4.2987022, -0.8234548, -6.717524, -1.1218766, -8.782229, -2.7959287, -0.08162304, -3.0093164, -1.491538, -1.2394379, -3.5836272, -3.9101067, -1.2717147, -4.3593783, -5.2324047, -2.0782588]"
10_hat_know_know_sref,I know that Chris knitted a hat and I know that George knitted a hat as well. The hat was very colorful.,0,I| know| that| Chris| kn|itted| a| hat| and| I| know| that| George| kn|itted| a| hat| as| well|.| The| hat| was| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -1.8219934, -2.7593591, -2.574593, -2.5051565, -2.8499575, -0.4576442, -7.6040134, -1.2258854, -0.016842308, -0.33554077, -0.8497976, -4.198621, -0.053724278, -0.7119176, -4.402251, -2.5492904, -2.4291854, -3.9363177, -5.2981186, -1.3907166]"
10_hat_know_know_pref,I know that Chris knitted a hat and I know that George knitted a hat as well. The hats were very colorful.,1,I| know| that| Chris| kn|itted| a| hat| and| I| know| that| George| kn|itted| a| hat| as| well|.| The| hats| were| very| colorful|.,"[-3.9132206, -2.423523, -8.721221, -12.355391, -2.1217527, -1.8219934, -2.7593591, -2.574593, -2.5051565, -2.8499575, -0.4576442, -7.6040134, -1.2258854, -0.016842308, -0.33554077, -0.8497976, -4.198621, -0.053724278, -0.7119176, -4.402251, -2.9239652, -1.4288614, -3.4354987, -5.1604595, -1.5812578]"
10_hat_doubt_know_sref,I doubt that Chris knitted a hat but I know that George knitted a hat. The hat was very colorful.,1,I| doubt| that| Chris| kn|itted| a| hat| but| I| know| that| George| kn|itted| a| hat|.| The| hat| was| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -4.759547, -1.33199, -3.0974507, -1.4492757, -7.822655, -3.1092584, -0.14412741, -0.869075, -1.4316525, -1.2782873, -3.5383554, -1.3562337, -0.983689, -4.1774726, -4.254936, -1.9310977]"
10_hat_doubt_know_pref,I doubt that Chris knitted a hat but I know that George knitted a hat. The hats were very colorful.,0,I| doubt| that| Chris| kn|itted| a| hat| but| I| know| that| George| kn|itted| a| hat|.| The| hats| were| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -4.759547, -1.33199, -3.0974507, -1.4492757, -7.822655, -3.1092584, -0.14412741, -0.869075, -1.4316525, -1.2782873, -3.5383554, -4.5116644, -1.3125669, -3.8660443, -4.649925, -1.7286283]"
10_hat_doubt_two_sref,I doubt that Chris knitted a hat but I know that George knitted two hats. The hat was very colorful.,0,I| doubt| that| Chris| kn|itted| a| hat| but| I| know| that| George| kn|itted| two| hats|.| The| hat| was| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -4.759547, -1.33199, -3.0974507, -1.4492757, -7.822655, -3.1092584, -0.14412741, -4.549491, -1.4134892, -1.5198196, -3.075701, -3.8962226, -3.6834967, -4.206528, -5.5130577, -2.015331]"
10_hat_doubt_two_pref,I doubt that Chris knitted a hat but I know that George knitted two hats. The hats were very colorful.,1,I| doubt| that| Chris| kn|itted| a| hat| but| I| know| that| George| kn|itted| two| hats|.| The| hats| were| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -4.759547, -1.33199, -3.0974507, -1.4492757, -7.822655, -3.1092584, -0.14412741, -4.549491, -1.4134892, -1.5198196, -3.075701, -2.8673873, -0.976839, -3.7829394, -4.447897, -1.8664813]"
10_hat_doubt_doubt_sref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hat was very colorful.,0,I| doubt| that| Chris| kn|itted| a| hat| and| I| doubt| that| George| kn|itted| a| hat| as| well|.| The| hat| was| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -3.305399, -3.583847, -2.1860528, -0.35435548, -6.784218, -2.14812, -0.023061208, -0.4110839, -1.026618, -4.4254475, -0.17028034, -0.7128342, -3.6564069, -3.230755, -1.775653, -5.252577, -5.6802073, -2.074119]"
10_hat_doubt_doubt_pref,I doubt that Chris knitted a hat and I doubt that George knitted a hat as well. The hats were very colorful.,0,I| doubt| that| Chris| kn|itted| a| hat| and| I| doubt| that| George| kn|itted| a| hat| as| well|.| The| hats| were| very| colorful|.,"[-7.8072996, -1.8339221, -9.047557, -12.088369, -3.3238919, -2.8221865, -3.1272988, -3.305399, -3.583847, -2.1860528, -0.35435548, -6.784218, -2.14812, -0.023061208, -0.4110839, -1.026618, -4.4254475, -0.17028034, -0.7128342, -3.6564069, -3.8891537, -1.5374465, -5.1871853, -5.5525694, -2.14575]"
10_hat_managed_failed_sref,Chris managed to knit a hat but George failed to knit a hat. The hat was very colorful.,1,Chris| managed| to| knit| a| hat| but| George| failed| to| knit| a| hat|.| The| hat| was| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -1.964179, -3.9420033, -6.65717, -9.803043, -4.7311454, -1.1719702, -2.0162284, -0.9985587, -1.2470677, -1.4361838, -2.982078, -3.2997859, -1.6548297, -3.8355203, -6.4590893, -1.7911797]"
10_hat_managed_failed_pref,Chris managed to knit a hat but George failed to knit a hat. The hats were very colorful.,0,Chris| managed| to| knit| a| hat| but| George| failed| to| knit| a| hat|.| The| hats| were| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -1.964179, -3.9420033, -6.65717, -9.803043, -4.7311454, -1.1719702, -2.0162284, -0.9985587, -1.2470677, -1.4361838, -2.982078, -4.8142424, -1.2605183, -3.8678896, -6.131758, -1.8202643]"
10_hat_two_failed_sref,Chris managed to knit two hats but George failed to knit a hat. The hat was very colorful.,0,Chris| managed| to| knit| two| hats| but| George| failed| to| knit| a| hat|.| The| hat| was| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -3.904829, -3.9550734, -7.0084953, -10.370336, -5.4697714, -0.73606724, -2.1712213, -1.8043222, -1.9921921, -1.9634932, -2.8915896, -4.251546, -2.0278416, -3.8932397, -6.929143, -1.9230933]"
10_hat_two_failed_pref,Chris managed to knit two hats but George failed to knit a hat. The hats were very colorful.,1,Chris| managed| to| knit| two| hats| but| George| failed| to| knit| a| hat|.| The| hats| were| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -3.904829, -3.9550734, -7.0084953, -10.370336, -5.4697714, -0.73606724, -2.1712213, -1.8043222, -1.9921921, -1.9634932, -2.8915896, -3.4650393, -1.2580777, -4.024098, -5.5850973, -1.8787012]"
10_hat_managed_managed_sref,Chris managed to knit a hat and George managed to knit a hat as well. The hat was very colorful.,0,Chris| managed| to| knit| a| hat| and| George| managed| to| knit| a| hat| as| well|.| The| hat| was| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -1.964179, -3.9420033, -2.2865396, -12.693497, -2.5031583, -0.11407418, -0.9082336, -0.32490695, -2.184142, -4.148531, -0.0839939, -0.8555981, -3.5225348, -2.815894, -2.248249, -4.0037026, -6.3058805, -1.8077302]"
10_hat_managed_managed_pref,Chris managed to knit a hat and George managed to knit a hat as well. The hats were very colorful.,1,Chris| managed| to| knit| a| hat| and| George| managed| to| knit| a| hat| as| well|.| The| hats| were| very| colorful|.,"[-9.769456, -0.1838751, -10.021569, -1.964179, -3.9420033, -2.2865396, -12.693497, -2.5031583, -0.11407418, -0.9082336, -0.32490695, -2.184142, -4.148531, -0.0839939, -0.8555981, -3.5225348, -2.6603782, -1.3450099, -3.6359444, -6.0320816, -1.9356698]"
10_hat_failed_managed_sref,Chris failed to knit a hat but George managed to knit a hat. The hat was very colorful.,1,Chris| failed| to| knit| a| hat| but| George| managed| to| knit| a| hat|.| The| hat| was| very| colorful|.,"[-11.567775, -0.51227057, -12.344813, -2.202579, -3.5718873, -4.727312, -10.134896, -3.048767, -0.27759093, -1.5261266, -0.65589756, -1.4203362, -2.3661726, -3.0726266, -2.0982115, -1.1523523, -3.8230863, -6.0648155, -1.8525206]"
10_hat_failed_managed_pref,Chris failed to knit a hat but George managed to knit a hat. The hats were very colorful.,0,Chris| failed| to| knit| a| hat| but| George| managed| to| knit| a| hat|.| The| hats| were| very| colorful|.,"[-11.567775, -0.51227057, -12.344813, -2.202579, -3.5718873, -4.727312, -10.134896, -3.048767, -0.27759093, -1.5261266, -0.65589756, -1.4203362, -2.3661726, -3.0726266, -4.3125706, -0.96405256, -3.9374897, -5.8928013, -1.748014]"
