id,sentence,type,expected,order,tokens,log_probs,pronoun_log_prob,critical_token_idx
10_hat_managed_failed,Chris managed to knit a hat but failed to knit a bag. The hat,managed_failed,1,1,Chris|##managed|##to|##knit|##a|##hat|##but|##failed|##to|##knit|##a|##bag|.|##The|##hat|<|endoftext|>,-11.102076|-11.942614|-8.755096|-9.235252|-8.809537|-7.761688|-9.49579|-12.55525|-8.852366|-9.897713|-8.470794|-7.2046824|-9.74637|-10.384764|-7.5591574|-12.542502,-7.5591574,14
10_hat_managed_failed,Chris managed to knit a hat but failed to knit a bag. The bag,managed_failed,0,1,Chris|##managed|##to|##knit|##a|##hat|##but|##failed|##to|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-11.102076|-11.942614|-8.755096|-9.235252|-8.809537|-7.761688|-9.49579|-12.55525|-8.852366|-9.897713|-8.470794|-7.2046824|-9.74637|-10.384764|-8.214563|-12.546953,-8.214563,14
10_hat_managed_failed,Chris managed to knit a bag but failed to knit a hat. The bag,managed_failed,1,2,Chris|##managed|##to|##knit|##a|##bag|##but|##failed|##to|##knit|##a|##hat|.|##The|##bag|<|endoftext|>,-11.102076|-11.942614|-8.755096|-9.235252|-8.809537|-7.697651|-9.294669|-12.5202675|-8.77475|-10.06146|-8.857732|-8.622088|-9.741072|-10.30016|-8.342799|-12.543394,-8.342799,14
10_hat_managed_failed,Chris managed to knit a bag but failed to knit a hat. The hat,managed_failed,0,2,Chris|##managed|##to|##knit|##a|##bag|##but|##failed|##to|##knit|##a|##hat|.|##The|##hat|<|endoftext|>,-11.102076|-11.942614|-8.755096|-9.235252|-8.809537|-7.697651|-9.294669|-12.5202675|-8.77475|-10.06146|-8.857732|-8.622088|-9.741072|-10.30016|-7.33848|-12.540837,-7.33848,14
10_hat_failed_managed,Chris failed to knit a hat but managed to knit a bag. The bag,failed_managed,1,1,Chris|##failed|##to|##knit|##a|##hat|##but|##managed|##to|##knit|##a|##bag|.|##The|##bag|<|endoftext|>,-11.102076|-9.634362|-8.86546|-8.2129135|-9.207032|-8.044794|-9.11714|-12.238625|-8.318474|-8.933138|-7.9495316|-7.8359118|-9.442057|-10.282691|-7.760577|-12.46436,-7.760577,14
10_hat_failed_managed,Chris failed to knit a hat but managed to knit a bag. The hat,failed_managed,0,1,Chris|##failed|##to|##knit|##a|##hat|##but|##managed|##to|##knit|##a|##bag|.|##The|##hat|<|endoftext|>,-11.102076|-9.634362|-8.86546|-8.2129135|-9.207032|-8.044794|-9.11714|-12.238625|-8.318474|-8.933138|-7.9495316|-7.8359118|-9.442057|-10.282691|-7.1771626|-12.465296,-7.1771626,14
10_hat_failed_managed,Chris failed to knit a bag but managed to knit a hat. The hat,failed_managed,1,2,Chris|##failed|##to|##knit|##a|##bag|##but|##managed|##to|##knit|##a|##hat|.|##The|##hat|<|endoftext|>,-11.102076|-9.634362|-8.86546|-8.2129135|-9.207032|-7.1849513|-8.861772|-12.30617|-8.334106|-9.287006|-8.170543|-8.022929|-9.49292|-10.238828|-6.997395|-12.452679,-6.997395,14
10_hat_failed_managed,Chris failed to knit a bag but managed to knit a hat. The bag,failed_managed,0,2,Chris|##failed|##to|##knit|##a|##bag|##but|##managed|##to|##knit|##a|##hat|.|##The|##bag|<|endoftext|>,-11.102076|-9.634362|-8.86546|-8.2129135|-9.207032|-7.1849513|-8.861772|-12.30617|-8.334106|-9.287006|-8.170543|-8.022929|-9.49292|-10.238828|-8.290881|-12.4589405,-8.290881,14
11_cod_affirmative_negation,Sarah caught a cod but she didn't catch a bass. The cod,affirmative_negation,1,1,Sarah|##caught|##a|##cod|##but|##she|##didn|'t|##catch|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-10.800241|-10.276903|-7.1024323|-9.033386|-9.645568|-14.601853|-12.509542|-10.523633|-9.989952|-9.856629|-10.249493|-11.192825|-8.401004|-12.796761,-8.401004,13
11_cod_affirmative_negation,Sarah caught a cod but she didn't catch a bass. The bass,affirmative_negation,0,1,Sarah|##caught|##a|##cod|##but|##she|##didn|'t|##catch|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-10.800241|-10.276903|-7.1024323|-9.033386|-9.645568|-14.601853|-12.509542|-10.523633|-9.989952|-9.856629|-10.249493|-11.192825|-8.063963|-12.760832,-8.063963,13
11_cod_affirmative_negation,Sarah caught a bass but she didn't catch a cod. The bass,affirmative_negation,1,2,Sarah|##caught|##a|##bass|##but|##she|##didn|'t|##catch|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-10.800241|-10.276903|-6.5832872|-9.247764|-9.999235|-14.205011|-12.672486|-10.52556|-9.800978|-8.472776|-10.266746|-11.09284|-7.50023|-12.710833,-7.50023,13
11_cod_affirmative_negation,Sarah caught a bass but she didn't catch a cod. The cod,affirmative_negation,0,2,Sarah|##caught|##a|##bass|##but|##she|##didn|'t|##catch|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-10.800241|-10.276903|-6.5832872|-9.247764|-9.999235|-14.205011|-12.672486|-10.52556|-9.800978|-8.472776|-10.266746|-11.09284|-8.822948|-12.748028,-8.822948,13
11_cod_negation_affirmative,Sarah didn't catch a cod but she caught a bass. The bass,negation_affirmative,1,1,Sarah|##didn|'t|##catch|##a|##cod|##but|##she|##caught|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-12.25003|-11.474595|-11.840608|-10.471898|-8.074121|-8.935707|-9.500221|-10.557861|-8.776382|-8.136389|-10.023633|-11.642514|-7.238523|-12.852293,-7.238523,13
11_cod_negation_affirmative,Sarah didn't catch a cod but she caught a bass. The cod,negation_affirmative,0,1,Sarah|##didn|'t|##catch|##a|##cod|##but|##she|##caught|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-12.25003|-11.474595|-11.840608|-10.471898|-8.074121|-8.935707|-9.500221|-10.557861|-8.776382|-8.136389|-10.023633|-11.642514|-8.141612|-12.873028,-8.141612,13
11_cod_negation_affirmative,Sarah didn't catch a bass but she caught a cod. The cod,negation_affirmative,1,2,Sarah|##didn|'t|##catch|##a|##bass|##but|##she|##caught|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-12.25003|-11.474595|-11.840608|-10.471898|-7.4006433|-9.312683|-9.560027|-10.759743|-8.740319|-7.6074767|-9.932914|-11.194951|-8.080051|-12.852812,-8.080051,13
11_cod_negation_affirmative,Sarah didn't catch a bass but she caught a cod. The bass,negation_affirmative,0,2,Sarah|##didn|'t|##catch|##a|##bass|##but|##she|##caught|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-12.25003|-11.474595|-11.840608|-10.471898|-7.4006433|-9.312683|-9.560027|-10.759743|-8.740319|-7.6074767|-9.932914|-11.194951|-7.5437117|-12.836592,-7.5437117,13
11_cod_know_doubt,I know that Sarah caught a cod but I doubt that she caught a bass. The cod,know_doubt,1,1,I|##know|##that|##Sarah|##caught|##a|##cod|##but|##I|##doubt|##that|##she|##caught|##a|##bass|.|##The|##cod|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.6139703|-10.733336|-9.415416|-7.1749163|-8.490599|-9.913343|-13.874956|-4.817809|-9.89268|-10.046465|-8.829859|-9.1384735|-9.709327|-11.435272|-8.022804|-12.908092,-8.022804,17
11_cod_know_doubt,I know that Sarah caught a cod but I doubt that she caught a bass. The bass,know_doubt,0,1,I|##know|##that|##Sarah|##caught|##a|##cod|##but|##I|##doubt|##that|##she|##caught|##a|##bass|.|##The|##bass|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.6139703|-10.733336|-9.415416|-7.1749163|-8.490599|-9.913343|-13.874956|-4.817809|-9.89268|-10.046465|-8.829859|-9.1384735|-9.709327|-11.435272|-7.74509|-12.889601,-7.74509,17
11_cod_know_doubt,I know that Sarah caught a bass but I doubt that she caught a cod. The bass,know_doubt,1,2,I|##know|##that|##Sarah|##caught|##a|##bass|##but|##I|##doubt|##that|##she|##caught|##a|##cod|.|##The|##bass|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.6139703|-10.733336|-9.415416|-5.923499|-8.597175|-10.01641|-13.808733|-4.8171053|-10.138076|-10.317597|-8.583734|-7.468087|-9.612408|-11.278148|-7.700499|-12.873036,-7.700499,17
11_cod_know_doubt,I know that Sarah caught a bass but I doubt that she caught a cod. The cod,know_doubt,0,2,I|##know|##that|##Sarah|##caught|##a|##bass|##but|##I|##doubt|##that|##she|##caught|##a|##cod|.|##The|##cod|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.6139703|-10.733336|-9.415416|-5.923499|-8.597175|-10.01641|-13.808733|-4.8171053|-10.138076|-10.317597|-8.583734|-7.468087|-9.612408|-11.278148|-7.8072443|-12.892605,-7.8072443,17
11_cod_doubt_know,I doubt that Sarah caught a cod but I know that she caught a bass. The bass,doubt_know,1,1,I|##doubt|##that|##Sarah|##caught|##a|##cod|##but|##I|##know|##that|##she|##caught|##a|##bass|.|##The|##bass|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.9269834|-11.1005535|-10.2927475|-7.0605574|-8.711369|-10.125586|-11.790408|-5.7239337|-9.385506|-9.3635025|-8.579753|-8.318938|-9.62567|-11.395444|-7.44526|-12.762051,-7.44526,17
11_cod_doubt_know,I doubt that Sarah caught a cod but I know that she caught a bass. The cod,doubt_know,0,1,I|##doubt|##that|##Sarah|##caught|##a|##cod|##but|##I|##know|##that|##she|##caught|##a|##bass|.|##The|##cod|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.9269834|-11.1005535|-10.2927475|-7.0605574|-8.711369|-10.125586|-11.790408|-5.7239337|-9.385506|-9.3635025|-8.579753|-8.318938|-9.62567|-11.395444|-7.712426|-12.777084,-7.712426,17
11_cod_doubt_know,I doubt that Sarah caught a bass but I know that she caught a cod. The cod,doubt_know,1,2,I|##doubt|##that|##Sarah|##caught|##a|##bass|##but|##I|##know|##that|##she|##caught|##a|##cod|.|##The|##cod|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.9269834|-11.1005535|-10.2927475|-7.17148|-8.820499|-10.257956|-11.897236|-5.608571|-9.345444|-10.118436|-8.317556|-7.5590034|-9.468958|-11.073173|-7.5006027|-12.760641,-7.5006027,17
11_cod_doubt_know,I doubt that Sarah caught a bass but I know that she caught a cod. The bass,doubt_know,0,2,I|##doubt|##that|##Sarah|##caught|##a|##bass|##but|##I|##know|##that|##she|##caught|##a|##cod|.|##The|##bass|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.9269834|-11.1005535|-10.2927475|-7.17148|-8.820499|-10.257956|-11.897236|-5.608571|-9.345444|-10.118436|-8.317556|-7.5590034|-9.468958|-11.073173|-7.8205037|-12.743382,-7.8205037,17
11_cod_affirmative_modal,Sarah caught a cod but she wanted to catch a bass. The cod,affirmative_modal,1,1,Sarah|##caught|##a|##cod|##but|##she|##wanted|##to|##catch|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-10.800241|-10.276903|-7.1024323|-9.033386|-9.645568|-13.163823|-8.273178|-9.858554|-9.448609|-9.948287|-10.326875|-11.358356|-8.205825|-12.809928,-8.205825,13
11_cod_affirmative_modal,Sarah caught a cod but she wanted to catch a bass. The bass,affirmative_modal,0,1,Sarah|##caught|##a|##cod|##but|##she|##wanted|##to|##catch|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-10.800241|-10.276903|-7.1024323|-9.033386|-9.645568|-13.163823|-8.273178|-9.858554|-9.448609|-9.948287|-10.326875|-11.358356|-8.609486|-12.779905,-8.609486,13
11_cod_affirmative_modal,Sarah caught a bass but she wanted to catch a cod. The bass,affirmative_modal,1,2,Sarah|##caught|##a|##bass|##but|##she|##wanted|##to|##catch|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-10.800241|-10.276903|-6.5832872|-9.247764|-9.999235|-13.526974|-8.173809|-10.571289|-9.060511|-8.119848|-10.377772|-11.121811|-8.097869|-12.7156515,-8.097869,13
11_cod_affirmative_modal,Sarah caught a bass but she wanted to catch a cod. The cod,affirmative_modal,0,2,Sarah|##caught|##a|##bass|##but|##she|##wanted|##to|##catch|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-10.800241|-10.276903|-6.5832872|-9.247764|-9.999235|-13.526974|-8.173809|-10.571289|-9.060511|-8.119848|-10.377772|-11.121811|-8.547446|-12.751273,-8.547446,13
11_cod_modal_affirmative,Sarah wanted to catch a cod but she caught a bass. The bass,modal_affirmative,1,1,Sarah|##wanted|##to|##catch|##a|##cod|##but|##she|##caught|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-11.8557|-8.64739|-12.368277|-10.732202|-7.88545|-9.070682|-9.919008|-9.206126|-9.011628|-9.378027|-10.213675|-11.998771|-8.225906|-12.87789,-8.225906,13
11_cod_modal_affirmative,Sarah wanted to catch a cod but she caught a bass. The cod,modal_affirmative,0,1,Sarah|##wanted|##to|##catch|##a|##cod|##but|##she|##caught|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-11.8557|-8.64739|-12.368277|-10.732202|-7.88545|-9.070682|-9.919008|-9.206126|-9.011628|-9.378027|-10.213675|-11.998771|-8.528923|-12.907343,-8.528923,13
11_cod_modal_affirmative,Sarah wanted to catch a bass but she caught a cod. The cod,modal_affirmative,1,2,Sarah|##wanted|##to|##catch|##a|##bass|##but|##she|##caught|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-11.8557|-8.64739|-12.368277|-10.732202|-7.362329|-9.411811|-10.007555|-9.933995|-8.749619|-8.774728|-10.093967|-11.468229|-8.525183|-12.877952,-8.525183,13
11_cod_modal_affirmative,Sarah wanted to catch a bass but she caught a cod. The bass,modal_affirmative,0,2,Sarah|##wanted|##to|##catch|##a|##bass|##but|##she|##caught|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-11.8557|-8.64739|-12.368277|-10.732202|-7.362329|-9.411811|-10.007555|-9.933995|-8.749619|-8.774728|-10.093967|-11.468229|-7.9663944|-12.859859,-7.9663944,13
11_cod_managed_failed,Sarah managed to catch a cod but failed to catch a bass. The cod,managed_failed,1,1,Sarah|##managed|##to|##catch|##a|##cod|##but|##failed|##to|##catch|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-11.979032|-8.7130575|-11.311857|-11.008526|-7.5133896|-9.040247|-13.163594|-8.535535|-10.26783|-9.388945|-10.015126|-10.316434|-11.206759|-8.841055|-12.8432865,-8.841055,14
11_cod_managed_failed,Sarah managed to catch a cod but failed to catch a bass. The bass,managed_failed,0,1,Sarah|##managed|##to|##catch|##a|##cod|##but|##failed|##to|##catch|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-11.979032|-8.7130575|-11.311857|-11.008526|-7.5133896|-9.040247|-13.163594|-8.535535|-10.26783|-9.388945|-10.015126|-10.316434|-11.206759|-8.358976|-12.829461,-8.358976,14
11_cod_managed_failed,Sarah managed to catch a bass but failed to catch a cod. The bass,managed_failed,1,2,Sarah|##managed|##to|##catch|##a|##bass|##but|##failed|##to|##catch|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-11.979032|-8.7130575|-11.311857|-11.008526|-7.424188|-9.119784|-13.747081|-8.552891|-10.950596|-9.41665|-8.487286|-10.240936|-11.021422|-8.149665|-12.765276,-8.149665,14
11_cod_managed_failed,Sarah managed to catch a bass but failed to catch a cod. The cod,managed_failed,0,2,Sarah|##managed|##to|##catch|##a|##bass|##but|##failed|##to|##catch|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-11.979032|-8.7130575|-11.311857|-11.008526|-7.424188|-9.119784|-13.747081|-8.552891|-10.950596|-9.41665|-8.487286|-10.240936|-11.021422|-9.211148|-12.774209,-9.211148,14
11_cod_failed_managed,Sarah failed to catch a cod but managed to catch a bass. The bass,failed_managed,1,1,Sarah|##failed|##to|##catch|##a|##cod|##but|##managed|##to|##catch|##a|##bass|.|##The|##bass|<|endoftext|>,-11.177863|-10.110825|-9.129303|-10.688128|-10.123529|-6.7960973|-8.907461|-11.970861|-8.355966|-10.647522|-8.600622|-8.771729|-9.927012|-11.288301|-8.057821|-12.759854,-8.057821,14
11_cod_failed_managed,Sarah failed to catch a cod but managed to catch a bass. The cod,failed_managed,0,1,Sarah|##failed|##to|##catch|##a|##cod|##but|##managed|##to|##catch|##a|##bass|.|##The|##cod|<|endoftext|>,-11.177863|-10.110825|-9.129303|-10.688128|-10.123529|-6.7960973|-8.907461|-11.970861|-8.355966|-10.647522|-8.600622|-8.771729|-9.927012|-11.288301|-7.801952|-12.771282,-7.801952,14
11_cod_failed_managed,Sarah failed to catch a bass but managed to catch a cod. The cod,failed_managed,1,2,Sarah|##failed|##to|##catch|##a|##bass|##but|##managed|##to|##catch|##a|##cod|.|##The|##cod|<|endoftext|>,-11.177863|-10.110825|-9.129303|-10.688128|-10.123529|-7.2717|-9.306438|-12.311241|-8.586882|-11.23193|-8.49993|-7.324169|-9.955001|-11.03595|-8.104756|-12.7069025,-8.104756,14
11_cod_failed_managed,Sarah failed to catch a bass but managed to catch a cod. The bass,failed_managed,0,2,Sarah|##failed|##to|##catch|##a|##bass|##but|##managed|##to|##catch|##a|##cod|.|##The|##bass|<|endoftext|>,-11.177863|-10.110825|-9.129303|-10.688128|-10.123529|-7.2717|-9.306438|-12.311241|-8.586882|-11.23193|-8.49993|-7.324169|-9.955001|-11.03595|-8.215461|-12.697258,-8.215461,14
12_ticket_affirmative_negation,Thomas booked a ticket in advance but he didn't book a hotel room. The ticket,affirmative_negation,1,1,Thomas|##booked|##a|##ticket|##in|##advance|##but|##he|##didn|'t|##book|##a|##hotel|##room|.|##The|##ticket|<|endoftext|>,-12.440558|-9.851067|-9.252453|-8.959873|-7.293578|-13.660353|-9.395218|-9.444975|-14.632312|-11.944987|-10.152984|-9.850333|-7.4142246|-10.023535|-10.723637|-10.225661|-8.667242|-12.602923,-8.667242,16
12_ticket_affirmative_negation,Thomas booked a ticket in advance but he didn't book a hotel room. The room,affirmative_negation,0,1,Thomas|##booked|##a|##ticket|##in|##advance|##but|##he|##didn|'t|##book|##a|##hotel|##room|.|##The|##room|<|endoftext|>,-12.440558|-9.851067|-9.252453|-8.959873|-7.293578|-13.660353|-9.395218|-9.444975|-14.632312|-11.944987|-10.152984|-9.850333|-7.4142246|-10.023535|-10.723637|-10.225661|-8.123098|-12.612091,-8.123098,16
12_ticket_affirmative_negation,Thomas booked a hotel room in advance but he didn't book a ticket. The room,affirmative_negation,1,2,Thomas|##booked|##a|##hotel|##room|##in|##advance|##but|##he|##didn|'t|##book|##a|##ticket|.|##The|##room|<|endoftext|>,-12.440558|-9.851067|-9.252453|-7.8292594|-7.54823|-9.323763|-14.281687|-9.44368|-9.682878|-14.831002|-11.812656|-9.872677|-10.014175|-10.098877|-10.671476|-10.176272|-7.7458296|-12.579941,-7.7458296,16
12_ticket_affirmative_negation,Thomas booked a hotel room in advance but he didn't book a ticket. The ticket,affirmative_negation,0,2,Thomas|##booked|##a|##hotel|##room|##in|##advance|##but|##he|##didn|'t|##book|##a|##ticket|.|##The|##ticket|<|endoftext|>,-12.440558|-9.851067|-9.252453|-7.8292594|-7.54823|-9.323763|-14.281687|-9.44368|-9.682878|-14.831002|-11.812656|-9.872677|-10.014175|-10.098877|-10.671476|-10.176272|-8.328165|-12.581945,-8.328165,16
12_ticket_negation_affirmative,Thomas didn't book a ticket in advance but he booked a hotel room. The room,negation_affirmative,1,1,Thomas|##didn|'t|##book|##a|##ticket|##in|##advance|##but|##he|##booked|##a|##hotel|##room|.|##The|##room|<|endoftext|>,-12.440558|-13.759115|-11.407675|-8.790063|-10.367293|-9.532523|-6.9778013|-14.72756|-9.780745|-9.376652|-10.527223|-8.75535|-7.4481096|-8.492451|-10.756182|-9.997556|-7.8210583|-12.793852,-7.8210583,16
12_ticket_negation_affirmative,Thomas didn't book a ticket in advance but he booked a hotel room. The ticket,negation_affirmative,0,1,Thomas|##didn|'t|##book|##a|##ticket|##in|##advance|##but|##he|##booked|##a|##hotel|##room|.|##The|##ticket|<|endoftext|>,-12.440558|-13.759115|-11.407675|-8.790063|-10.367293|-9.532523|-6.9778013|-14.72756|-9.780745|-9.376652|-10.527223|-8.75535|-7.4481096|-8.492451|-10.756182|-9.997556|-9.086575|-12.791291,-9.086575,16
12_ticket_negation_affirmative,Thomas didn't book a hotel room in advance but he booked a ticket. The ticket,negation_affirmative,1,2,Thomas|##didn|'t|##book|##a|##hotel|##room|##in|##advance|##but|##he|##booked|##a|##ticket|.|##The|##ticket|<|endoftext|>,-12.440558|-13.759115|-11.407675|-8.790063|-10.367293|-7.629261|-8.197372|-8.82922|-15.221468|-9.921815|-9.635793|-9.895365|-8.7226715|-9.166145|-10.674735|-9.83056|-9.129684|-12.776944,-9.129684,16
12_ticket_negation_affirmative,Thomas didn't book a hotel room in advance but he booked a ticket. The room,negation_affirmative,0,2,Thomas|##didn|'t|##book|##a|##hotel|##room|##in|##advance|##but|##he|##booked|##a|##ticket|.|##The|##room|<|endoftext|>,-12.440558|-13.759115|-11.407675|-8.790063|-10.367293|-7.629261|-8.197372|-8.82922|-15.221468|-9.921815|-9.635793|-9.895365|-8.7226715|-9.166145|-10.674735|-9.83056|-7.9487805|-12.774501,-7.9487805,16
