Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-t3ka,branch-2sh1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: id,Spreadsheet: sent,Spreadsheet: expected,Spreadsheet: block,Spreadsheet: type,Spreadsheet: sent1,Spreadsheet: sent2,Spreadsheet: sent2delay,Spreadsheet: sliderdelay,Manipulation: Spreadsheet
21,1707498530068,09/02/2024 17:08:50,1707476930068,-6,09/02/2024 05:08:50,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},7,trial,Screen 1,5myap3,1,response,1,5933.475999999995,6816.853999999992,6833.520999999979,5933.475999999995,6816.853999999992,6833.520999999979,1,5933.475999999995,900.0449999999837,0,,Slider,Slider,3,object-5,trial,1_dog_affirmative_affirmative_sref,John owns a dog and Mark owns a dog too. The dog is very cute.,0,block1,target,John owns a dog and Mark owns a dog too.,The dog is very cute.,3000,4500,
22,1707498539887,09/02/2024 17:08:59,1707476939887,-6,09/02/2024 05:08:59,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},8,trial,Screen 1,5myap3,1,continue,,9849.195000000385,9833.613000000012,9849.195000000385,9849.195000000385,9833.613000000012,9849.195000000385,1,9849.195000000385,0,0,,Click To Continue,Continue Button,4,object-20,trial,14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,block14,target,Dan drank a gin tonic but Jessica didn't drink a gin tonic.,The gin tonics were very strong.,3600,5400,
23,1707498539889,09/02/2024 17:08:59,1707476939889,-6,09/02/2024 05:08:59,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},8,trial,Screen 1,5myap3,1,response,7,8933.557,9833.613000000012,9850.279999999999,8933.557,9833.613000000012,9850.279999999999,1,8933.557,916.7229999999981,0,,Slider,Slider,3,object-5,trial,14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,block14,target,Dan drank a gin tonic but Jessica didn't drink a gin tonic.,The gin tonics were very strong.,3600,5400,
24,1707498552244,09/02/2024 17:09:12,1707476952244,-6,09/02/2024 05:09:12,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},9,trial,Screen 1,5myap3,1,continue,,12375.682,12367.013000000006,12375.682,12375.682,12367.013000000006,12375.682,1,12375.682,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600,
25,1707498552284,09/02/2024 17:09:12,1707476952284,-6,09/02/2024 05:09:12,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},9,trial,Screen 1,5myap3,1,response,1,11450.282999999996,12367.013000000006,12383.680000000022,11450.282999999996,12367.013000000006,12383.680000000022,1,11450.282999999996,933.3970000000263,0,,Slider,Slider,3,object-5,trial,filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600,
26,1707498562207,09/02/2024 17:09:22,1707476962207,-6,09/02/2024 05:09:22,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},10,trial,Screen 1,5myap3,1,continue,,9966.936000000016,9950.269,9966.936000000016,9966.936000000016,9950.269,9966.936000000016,1,9966.936000000016,0,0,,Click To Continue,Continue Button,4,object-20,trial,13_bed_negation_negation_pref,Luke didn't buy a bed and Rachel didn't buy a bed either. The beds were delivered the next day.,0,block13,target,Luke didn't buy a bed and Rachel didn't buy a bed either.,The beds were delivered the next day.,3600,5700,
27,1707498562209,09/02/2024 17:09:22,1707476962209,-6,09/02/2024 05:09:22,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},10,trial,Screen 1,5myap3,1,response,1,8650.225999999995,9950.269,9966.936000000016,8650.225999999995,9950.269,9966.936000000016,1,8650.225999999995,1316.710000000021,0,,Slider,Slider,3,object-5,trial,13_bed_negation_negation_pref,Luke didn't buy a bed and Rachel didn't buy a bed either. The beds were delivered the next day.,0,block13,target,Luke didn't buy a bed and Rachel didn't buy a bed either.,The beds were delivered the next day.,3600,5700,
28,1707498572289,09/02/2024 17:09:32,1707476972289,-6,09/02/2024 05:09:32,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},11,trial,Screen 1,5myap3,1,continue,,10100.29700000002,10083.630000000005,10100.29700000002,10100.29700000002,10083.630000000005,10100.29700000002,1,10100.29700000002,0,0,,Click To Continue,Continue Button,4,object-20,trial,16_house_managed_managed_sref,Lisa managed to build a house and Jordan managed to build a house as well. The house is the most beautiful building I have ever seen.,0,block16,target,Lisa managed to build a house and Jordan managed to build a house as well.,The house is the most beautiful building I have ever seen.,4500,7800,
29,1707498572302,09/02/2024 17:09:32,1707476972302,-6,09/02/2024 05:09:32,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},11,trial,Screen 1,5myap3,1,response,7,9183.581999999995,10083.630000000005,10100.29700000002,9183.581999999995,10083.630000000005,10100.29700000002,1,9183.581999999995,916.7150000000256,0,,Slider,Slider,3,object-5,trial,16_house_managed_managed_sref,Lisa managed to build a house and Jordan managed to build a house as well. The house is the most beautiful building I have ever seen.,0,block16,target,Lisa managed to build a house and Jordan managed to build a house as well.,The house is the most beautiful building I have ever seen.,4500,7800,
30,1707498584478,09/02/2024 17:09:44,1707476984478,-6,09/02/2024 05:09:44,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},12,trial,Screen 1,5myap3,1,continue,,12208.76999999999,12200.34699999998,12208.76999999999,12208.76999999999,12200.34699999998,12208.76999999999,1,12208.76999999999,0,0,,Click To Continue,Continue Button,4,object-20,trial,9_letter_managed_failed_pref,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents. The letters arrived three days after they were sent.,0,block9,target,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents.,The letters arrived three days after they were sent.,5700,8400,
31,1707498584488,09/02/2024 17:09:44,1707476984488,-6,09/02/2024 05:09:44,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},12,trial,Screen 1,5myap3,1,response,1,11266.948999999993,12200.34699999998,12217.013999999966,11266.948999999993,12200.34699999998,12217.013999999966,1,11266.948999999993,950.0649999999732,0,,Slider,Slider,3,object-5,trial,9_letter_managed_failed_pref,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents. The letters arrived three days after they were sent.,0,block9,target,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents.,The letters arrived three days after they were sent.,5700,8400,
32,1707498616688,09/02/2024 17:10:16,1707477016688,-6,09/02/2024 05:10:16,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},13,trial,Screen 1,5myap3,1,continue,,32217.323000000382,32200.907000000007,32217.323000000382,32217.323000000382,32200.907000000007,32217.323000000382,1,32217.323000000382,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
33,1707498616700,09/02/2024 17:10:16,1707477016700,-6,09/02/2024 05:10:16,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},13,trial,Screen 1,5myap3,1,response,1,24967.303000000014,32200.907000000007,32217.573999999993,24967.303000000014,32200.907000000007,32217.573999999993,1,24967.303000000014,7250.270999999979,0,,Slider,Slider,3,object-5,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
34,1707498638740,09/02/2024 17:10:38,1707477038740,-6,09/02/2024 05:10:38,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},14,trial,Screen 1,5myap3,1,continue,,22067.283000000025,22050.61600000001,22067.283000000025,22067.283000000025,22050.61600000001,22067.283000000025,1,22067.283000000025,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
35,1707498638752,09/02/2024 17:10:38,1707477038752,-6,09/02/2024 05:10:38,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},14,trial,Screen 1,5myap3,1,response,7,21083.875,22050.61600000001,22067.283000000025,21083.875,22050.61600000001,22067.283000000025,1,21083.875,983.4080000000249,0,,Slider,Slider,3,object-5,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
36,1707498651218,09/02/2024 17:10:51,1707477051218,-6,09/02/2024 05:10:51,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},15,trial,Screen 1,5myap3,1,continue,,12496.399999999994,12483.684999999969,12496.399999999994,12496.399999999994,12483.684999999969,12496.399999999994,1,12496.399999999994,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300,
37,1707498651231,09/02/2024 17:10:51,1707477051231,-6,09/02/2024 05:10:51,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},15,trial,Screen 1,5myap3,1,response,7,11550.287999999971,12483.684999999969,12500.351999999926,11550.287999999971,12483.684999999969,12500.351999999926,1,11550.287999999971,950.0639999999548,0,,Slider,Slider,3,object-5,trial,filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300,
38,1707498665056,09/02/2024 17:11:05,1707477065056,-6,09/02/2024 05:11:05,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},16,trial,Screen 1,5myap3,1,continue,,13850.215000000026,13833.715000000026,13850.215000000026,13850.215000000026,13833.715000000026,13850.215000000026,1,13850.215000000026,0,0,,Click To Continue,Continue Button,4,object-20,trial,8_cake_negation_affirmative_pref,Michael didn't bake a cake but Adam baked a cake. The cakes were the best thing at the picnic.,0,block8,target,Michael didn't bake a cake but Adam baked a cake.,The cakes were the best thing at the picnic.,3000,5700,
39,1707498665067,09/02/2024 17:11:05,1707477065067,-6,09/02/2024 05:11:05,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},16,trial,Screen 1,5myap3,1,response,1,13117.01700000005,13833.715000000026,13850.382000000041,13117.01700000005,13833.715000000026,13850.382000000041,1,13117.01700000005,733.3649999999907,0,,Slider,Slider,3,object-5,trial,8_cake_negation_affirmative_pref,Michael didn't bake a cake but Adam baked a cake. The cakes were the best thing at the picnic.,0,block8,target,Michael didn't bake a cake but Adam baked a cake.,The cakes were the best thing at the picnic.,3000,5700,
40,1707498676689,09/02/2024 17:11:16,1707477076689,-6,09/02/2024 05:11:16,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},17,trial,Screen 1,5myap3,1,continue,,11649.699999999255,11633.664999999979,11649.699999999255,11649.699999999255,11633.664999999979,11649.699999999255,1,11649.699999999255,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200,
41,1707498676699,09/02/2024 17:11:16,1707477076699,-6,09/02/2024 05:11:16,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},17,trial,Screen 1,5myap3,1,response,7,10900.287000000011,11633.664999999979,11650.331999999937,10900.287000000011,11633.664999999979,11650.331999999937,1,10900.287000000011,750.0449999999255,0,,Slider,Slider,3,object-5,trial,filler8,Katie's parents were able to support her emotionally but not financially. They gave her one thousand dollars every month to help cover her rent.,0,filler8,filler,Katie's parents were able to support her emotionally but not financially.,They gave her one thousand dollars every month to help cover her rent.,3300,7200,
42,1707498684103,09/02/2024 17:11:24,1707477084103,-6,09/02/2024 05:11:24,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},18,trial,Screen 1,5myap3,1,continue,,7430.2350000003935,7416.872000000032,7430.2350000003935,7430.2350000003935,7416.872000000032,7430.2350000003935,1,7430.2350000003935,0,0,,Click To Continue,Continue Button,4,object-20,trial,11_rabbit_affirmative_affirmative_pref,Sarah caught a rabbit and Alice caught a rabbit too. The rabbits were delicious.,1,block11,target,Sarah caught a rabbit and Alice caught a rabbit too.,The rabbits were delicious.,3000,4200,
43,1707498684104,09/02/2024 17:11:24,1707477084104,-6,09/02/2024 05:11:24,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},18,trial,Screen 1,5myap3,1,response,7,5483.488000000012,7416.872000000032,7431.434999999648,5483.488000000012,7416.872000000032,7431.434999999648,1,5483.488000000012,1947.9469999996363,0,,Slider,Slider,3,object-5,trial,11_rabbit_affirmative_affirmative_pref,Sarah caught a rabbit and Alice caught a rabbit too. The rabbits were delicious.,1,block11,target,Sarah caught a rabbit and Alice caught a rabbit too.,The rabbits were delicious.,3000,4200,
44,1707498695067,09/02/2024 17:11:35,1707477095067,-6,09/02/2024 05:11:35,163297,10,task-vjnw,,34976855,65959401220d9a27eb4d0e10,10341484,,complete,,65c65b635ed5b6fb01d945e2,computer,Desktop or Laptop,Chromium OS 14816.131.5,Chrome 103.0.0.0,1366x768,1366x649,,,0,Rating,19,16,did consent,$${version},19,trial,Screen 1,5myap3,1,continue,,10976.863000000361,10966.983000000007,10976.863000000361,10976.863000000361,10966.983000000007,10976.863000000361,1,10976.863000000361,0,0,,Click To Continue,Continue Button,4,object-20,trial,10_hat_failed_failed_pref,Chris failed to knit a hat and George failed to knit a hat as well. The hats were very colorful.,0,block10,target,Chris failed to knit a hat and George failed to knit a hat as well.,The hats were very colorful.,4500,6000,
